Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.21557357183107384,15.140540544,1.0558787529072242,16.004968144,Serpinh1,Serpinh1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P19324,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.9618757769649051,0.24676153565132303,1.2086373126162282,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.14044008305206596,15.063250218,0.9718224490250305,15.918498858,Kera,Kera,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,O35367,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.9516620594925226,0.1607581591127664,1.112420218605289,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.0032906876695109055,14.915393406,-0.6586609992075583,14.241209552,Itih3,Itih3,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q61704,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.7501855775815623,-0.003766765730048267,-0.7539523433116107,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.39748201227009955,15.327670982,-0.2230241122769047,14.689352152,Cilp2,Cilp2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,D3Z7H8,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.7102774374135914,0.45498745930882045,-0.2552899781047709,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.34742529050558146,14.561379822,-1.0083222383545363,13.88151068,Thbs2,Thbs2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q03350,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.7565117763427657,-0.3976888144546974,-1.154200590797463,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.44788996560829875,14.458031134,0.30273983104679075,15.230209062,Apoc1,Apoc1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P34928,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.8592266656573102,-0.5126881499320729,0.34653851572523736,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.48132736584699937,15.413923262,-0.10384841358706082,14.811948996,Mfge8,Mfge8,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P21956,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6698356980059753,0.5509630839186718,-0.11887261408730354,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.9249784629622904,15.870310134,1.7548426003230895,16.723996962,Serpinf1,Serpinf1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P97298,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.9499241821607813,1.0587991098641445,2.008723292024926,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.12262931409307115,15.04492816,0.8854490668961663,15.829645978,Ces1d,Ces1d,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8VCT4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.8731801956427078,0.14037062894326832,1.0135508245859761,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.7761407451646316,14.120357346,-0.09084490584968855,14.825325792,Pxdn,Pxdn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q3UQ28,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.7844405612823923,-0.8884283937572156,-0.10398783247482336,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.003517325633333568,14.915160262,0.7369684487891359,15.676902966,Aoc3,Aoc3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O70423,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.8476150637223384,-0.004026192391279233,0.8435888713310592,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.2709978100051983,14.640001286,-0.8724569551596628,14.021276212,Col5a2,Col5a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q3U962,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6884748488843015,-0.31020423879894615,-0.9986790876832476,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.7187463614385865,15.658157782,0.21075916377183246,15.13558793,Col1a1,Col1a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P11087,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5814799092612688,0.8227305155539529,0.24125060629268416,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.987153612506507,13.903286988,-0.34712581545672216,14.561687894,Sfn,Sfn,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O70456,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.732623394964655,-1.1299694080160168,-0.3973460130513617,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.0103892033921908,15.958172738,0.5274625765371856,15.461382864,Psap,Psap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61207,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5527937169544878,1.156566592633852,0.6037728756793642,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.7747084828232316,13.093123988,-2.471101045432994,12.376740268,Cd5l,Cd5l,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9QWK4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.7971426956751606,-2.0314632579268928,-2.8286059536020534,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.19333176465877008,14.71989687,-0.7639338084726207,14.132914704,Alpl,Alpl,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P09242,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.653153516831015,-0.22130190974783295,-0.8744554265788479,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.3067790600483282,16.26307098,0.8725529055930534,15.81637961,Clu,Clu,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q06890,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.49704753594432494,1.495836455626406,0.9987889196820812,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.8420740636595307,15.78502582,0.38140694303742867,15.31113445,Gstm2,Gstm2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P15626,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5273138313905207,0.9639005714652433,0.43658674007472265,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.3446825574199639,14.56420129,0.2987102336355317,15.226063788,Clic1,Clic1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9Z1Q5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.7364752172509106,-0.3945492782752856,0.34192593897562507,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.6992610880364365,15.63811315,0.23885874452766304,15.164494158,Col4a1,Col4a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P02463,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5270107478235726,0.8004262231193117,0.273415475295739,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-2.596544266026683,12.247695982,-2.1386887377651735,12.718695048,F13b,F13b,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q07968,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5240954737661037,-2.9721975891064405,-2.448102115340337,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.0312279237500062,15.97960967,0.6049340591447778,15.5410783,Col4a3,Col4a3,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q9QZS0,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.48796764731046816,1.1804201410666462,0.692452493756178,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.759944369111951,15.70053845,1.4685983018086317,16.429535524,Cfd,Cfd,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P03953,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.8111779713638155,0.869888817719214,1.6810667890830295,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.27118512092022623,14.639808598,0.35719004513040314,15.286222364,Eln,Eln,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P54320,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.7192849272883712,-0.31041864879662795,0.4088662784917433,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.4387709177877104,13.438705224,-0.9061017917214711,13.986665542,C8a,C8a,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8K182,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6097326793154088,-1.64692414802111,-1.0371914687057013,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.7573927976254469,13.11093675,-1.2515775328546175,13.63127232,Iigp1,Iigp1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9QZ85,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5789937534111909,-2.0116424374340705,-1.4326486840228796,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.9711578203450306,15.91781515,0.5642357293504934,15.499211654,Ctsd,Ctsd,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P18242,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.46579327517449165,1.1116594352109164,0.6458661600364247,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.9304287579269208,13.961640228,-0.36703331220478286,14.541208918,Anxa1,Anxa1,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,P10107,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.644904308930306,-1.065037922645327,-0.420133613715021,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-2.5085324383222716,12.338234342,-2.0773150947281747,12.781830528,Cd109,Cd109,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q8R422,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4936034273632859,-2.871452708482397,-2.377849281119111,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.4359287343718052,15.367221384,1.0983317227140375,16.0486398,Itga6,Itga6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61739,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.758235702247586,0.49899643548337125,1.2572321377309572,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.8448410127262311,14.049684918,-0.294796281566822,14.615519638,Itgb4,Itgb4,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,A2A863,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.629622088574821,-0.967067827056773,-0.3374457384819519,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.08348364754778576,14.832898368,-0.5487492643543024,14.354276494,Thbs4,Thbs4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9Z1T2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5325776119667505,-0.0955615890003821,-0.6281392009671326,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.8069615959961802,15.748905388,0.41448080443256313,15.345157754,Fam213a,Fam213a,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CYH2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.44926269030684896,0.9237082307830314,0.4744455404761825,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.6737878506771475,14.225648458,-0.11869584820249263,14.79667534,Efemp1,Efemp1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8BPB5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6353995705268987,-0.7712676620053619,-0.13586809147846327,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.041832748896135225,14.875744928,0.5554347157244686,15.490157992,Dpysl3,Dpysl3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q62188,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6836767397436052,-0.04788487415431205,0.6357918655892931,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.5338058393107424,14.369648896,0.020094295785981542,14.939449696,Mcam,Mcam,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8R2Y2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6340352705249419,-0.6110338457961897,0.02300142472875225,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.0356678219089113,13.853380094,-1.5496035603855378,13.324690938,Cstb,Cstb,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q62426,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5882890512755736,-1.1855023785529992,-1.7737914298285729,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.3432955188516524,13.53692141,-0.8667392828682008,14.02715802,Agrn,Agrn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,A2ASQ1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5455016940000434,-1.53763590893749,-0.9921342149374466,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.4638172967757373,15.395910536,0.0735164403886866,14.994405416,Gsto1,Gsto1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O09131,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4467673744514742,0.5309197571941361,0.08415238274266193,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.3231382910665233,13.557657286,-0.862783119407905,14.031227752,Cd163,Cd163,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q2VLH6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5269567514172184,-1.514562447564267,-0.9876056961470485,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.6165652126914887,15.553043346,0.25385980893327936,15.179925854,Col1a2,Col1a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q01149,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.41517956797850697,0.7057663767438003,0.2905868087652933,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.3727641545099394,13.506606826,-0.9215127513725234,13.970812184,C1qc,C1qc,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,Q02105,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5165359012108379,-1.5713678999548604,-1.0548319987440224,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.7524603139082806,15.692839552,0.4139350395606142,15.344596322,Tgfbi,Tgfbi,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P82198,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.38750119434990243,0.8613220117825191,0.47382081743261667,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.8479906381189837,15.79111224,0.5246521506898028,15.45849176,Serpinb6a,Serpinb6a,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q60854,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3701172690858562,0.9706731224185395,0.6005558533326834,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.38224186514886344,15.31199334,0.022911930685019677,14.942348216,Itih1,Itih1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q61702,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.41131575489814376,0.4375424539900088,0.026226699091865015,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.1710131357273597,13.714149458,-0.7253873631005032,14.172567692,Apob,Apob,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,E9Q414,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5100963863296705,-1.340428686065414,-0.8303322997357435,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.3324818683189488,16.289511632,1.055217157161581,16.004287556,Cat,Cat,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P24270,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3173777997273526,1.5252578006713353,1.2078800009439827,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-2.9889174078626044,11.844059088,-2.6968736469827403,12.144486472,Man2b1,Man2b1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O09159,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.33429499868645385,-3.421337055532491,-3.087042056846037,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.4720191562437501,16.43305458,1.2146517834485429,16.16829903,Postn,Postn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q62009,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.29460182710734983,1.6849825533693445,1.3903807262619947,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.8067818568628715,14.088836628,-0.3442188431432467,14.564678316,Apoe,Apoe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P08226,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5294840115670688,-0.9235024880095776,-0.39401847644250876,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.16384987741037893,14.750225086,0.3487792107323207,15.277570082,Entpd2,Entpd2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O55026,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5867933621694349,-0.1875547499753311,0.3992386121941038,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.5697780592320114,16.533619822,1.3451737148327627,16.30256782,S100a9,S100a9,100.0,exact_gene,Secreted Factors,Matrisome-associated,LFQ,3.0,3.0,P31725,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2570988292634866,1.7968846609425086,1.539785831679022,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.06253039892269485,14.854453116,0.43407390448357847,15.365313308,Serpina1e,Serpina1e,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q00898,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5684502023077934,-0.07157694299904832,0.4968732593087451,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-2.316665004088133,12.535609664,-2.0068959135653905,12.854271214,Ecm1,Ecm1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61508,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.354584728663327,-2.651826980194164,-2.297242251530837,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.9629353264487586,13.928200502,-0.5444785486618671,14.358669808,Klkb1,Klkb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P26262,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4789967351439205,-1.1022473574525273,-0.6232506223086068,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.19570445642288148,14.717456066,-0.5503395523760286,14.352640554,Gfer,Gfer,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P56213,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.40594169373334427,-0.22401786912247362,-0.6299595628558179,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.7506287259626042,14.146601732,-1.1457262010823936,13.740162298,Hmcn2,Hmcn2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,A2AJ76,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.45225794082457305,-0.8592254400630983,-1.3114833808876714,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.6996596292199284,15.638523132,0.4200817243048886,15.350919458,Mfap5,Mfap5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9QZJ6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3200256532608529,0.8008824229847378,0.48085676972388486,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.11899886361895354,14.796363626,0.3598793596876079,15.28898888,Lipe,Lipe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P54310,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.548159613302241,-0.13621494544974003,0.41194466785250095,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.5960597243307344,15.531949212,0.3099834076073628,15.237660578,Lamb2,Lamb2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61292,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3274642184963689,0.6822942704266813,0.3548300519303124,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.5003844717647097,13.375322946,-1.1335838056222802,13.752653262,Ltbp4,Ltbp4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8K4G1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.41986730973758113,-1.7174516021387882,-1.297584292401207,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.28026546085676435,15.207089526,-0.028619783990381287,14.889337194,Col6a2,Col6a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q02788,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3535730131996157,0.32081268090336507,-0.03276033229625066,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.3907642990328325,14.516796692,0.06274415358130159,14.983323892,Nid2,Nid2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,O88322,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5191194878266983,-0.44729786535528976,0.07182162247140846,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-3.193428025567677,11.633677638,-2.9721561625066975,11.861301494,Dpp7,Dpp7,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9ET22,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.2532842233933148,-3.655435111492011,-3.402150888098696,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.9568513465908128,16.93180472,1.7884696203397548,16.758589304,Tpt1,Tpt1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P63028,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.19274224104748328,2.239957519952844,2.0472152789053606,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.9869380047583378,15.934048332,0.742340860388119,15.682429602,Hspb6,Hspb6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q5EBG6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.27998407433736905,1.129722607359588,0.849738533022219,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.013462248223942097,14.932627264,0.4898613762636456,15.422702256,Mug1,Mug1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P28665,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5453218565685205,0.015409890075312101,0.5607317466438326,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-0.8103596170461111,14.085156162,-0.4004298661500967,14.506853658,Lgals9,Lgals9,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,O08573,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4692360662814971,-0.9275978582792699,-0.45836179199777277,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.2034402538674667,16.156765654,0.9803771047813628,15.92729909,Akr1b3,Akr1b3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P45376,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.25533466253850334,1.3775471760594935,1.1222125135209902,
Schuler_2021_Soleus,Skeletal muscle,Soleus,0.4269803026384558,15.358016072,0.9324183170361222,15.877963562,Gsn,Gsn,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P13020,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.578561924589986,0.48875339531181144,1.0673153199017975,
Schuler_2021_Soleus,Skeletal muscle,Soleus,1.874529025716332,16.847119194,1.7111992776613312,16.679100782,Sod1,Sod1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P08228,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.1869593712497284,2.145725271793565,1.9587659005438367,
Schuler_2021_Soleus,Skeletal muscle,Soleus,-1.8244859579889738,13.041917564,-1.5036910156816845,13.371921482,Apod,Apod,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P51910,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3672057382569831,-2.0884422563653904,-1.7212365181084073,
