Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality
Tam_2020,Intervertebral_disc,IAF,28.201666666666668,,26.976133333333337,,CTSD,CTSD,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P07339,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.3711158070838758,-0.1207277291250573,-0.4918435362089331,Original
Tam_2020,Intervertebral_disc,IAF,31.579666666666668,,33.302216666666666,,ANXA2,ANXA2;ANXA2P2,95.0,Level 2: UniProt ID,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P07355;A6NMY6,Annexin A2;Putative annexin A2-like protein,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3182372869541592,0.8821963404246067,1.200433627378766,Original
Tam_2020,Intervertebral_disc,IAF,36.8322,,36.93738333333334,,DCN,DCN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P07585,Decorin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.2687976958666445,2.44166706455484,2.1728693686881955,Original
Tam_2020,Intervertebral_disc,IAF,27.03454,,24.282475,,CTSB,CTSB,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,4.0,P07858,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.7451721665806024,-0.4672462093539706,-1.212418375934573,Original
Tam_2020,Intervertebral_disc,IAF,25.58213333333333,,24.2367,,LAMB1,LAMB1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P07942,Laminin subunit beta-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.3261995765468516,-0.8984639727566933,-1.224663549303545,Original
Tam_2020,Intervertebral_disc,IAF,33.50318333333333,,32.705283333333334,,THBS1,THBS1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P07996,Thrombospondin-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.4125368320122298,1.4532860867774593,1.0407492547652295,Original
Tam_2020,Intervertebral_disc,IAF,35.948483333333336,,37.22358333333333,,COL1A2,COL1A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P08123,Collagen alpha-2(I) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.0701374581706111,2.17929266678628,2.249430124956891,Original
Tam_2020,Intervertebral_disc,IAF,28.3158,,29.80968333333333,,ANXA6,ANXA6,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P08133,Annexin A6,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3529951092063195,-0.0868416820149527,0.2661534271913667,Original
Tam_2020,Intervertebral_disc,IAF,28.27684,,25.338,,SERPINA6,SERPINA6,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,3.0,P08185,Corticosteroid-binding globulin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.8316482587860758,-0.0984088583766029,-0.9300571171626788,Original
Tam_2020,Intervertebral_disc,IAF,28.01122,,25.88105,,MMP2,MMP2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,4.0,P08253,72 kDa type IV collagenase;PEX,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.6075158494174555,-0.1772711115896817,-0.7847869610071373,Original
Tam_2020,Intervertebral_disc,IAF,30.14061666666667,,28.959950000000003,,MMP3,MMP3,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P08254,Stromelysin-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.4161010934040325,0.4549441550233509,0.0388430616193183,Original
Tam_2020,Intervertebral_disc,IAF,25.9732,,,,CTSG,CTSG,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P08311,Cathepsin G,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-0.7823567576002233,,Original
Tam_2020,Intervertebral_disc,IAF,29.717483333333337,,29.890016666666668,,INHBA,INHBA,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P08476,Inhibin beta A chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.0416731585741175,0.3293163857430725,0.287643227168955,Original
Tam_2020,Intervertebral_disc,IAF,27.4559,,29.3563,,MGP,MGP,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,1.0,P08493,Matrix Gla protein,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.4870147518317872,-0.3421449405720149,0.1448698112597723,Original
Tam_2020,Intervertebral_disc,IAF,25.765,,,,LPA,LPA,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P08519,Apolipoprotein(a),Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-0.8441710830236212,,Original
Tam_2020,Intervertebral_disc,IAF,25.96855,,23.99855,,COL4A2,COL4A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,2.0,P08572,Collagen alpha-2(IV) chain;Canstatin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.504633214853786,-0.783737336914434,-1.28837055176822,Original
Tam_2020,Intervertebral_disc,IAF,28.4282,,23.40373333333333,,SERPINF2,SERPINF2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,3.0,P08697,Alpha-2-antiplasmin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,1.394018439909521,-0.0534702594520803,-1.4474886993616014,Original
Tam_2020,Intervertebral_disc,IAF,24.6471,,,,F7,F7,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P08709,Coagulation factor VII;Factor VII light chain;Factor VII heavy chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-1.1760742261111203,,Original
Tam_2020,Intervertebral_disc,IAF,31.3162,,32.09608333333333,,ANXA5,ANXA5,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P08758,Annexin A5,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.0738100428684165,0.8039734092452044,0.877783452113621,Original
Tam_2020,Intervertebral_disc,IAF,26.96936666666667,,27.02025,,LGALS1,LGALS1,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,4.0,P09382,Galectin-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.0065541122497622,-0.4865960923299269,-0.4800419800801647,Original
Tam_2020,Intervertebral_disc,IAF,29.440716666666663,,30.92228333333333,,SPARC,SPARC,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P09486,SPARC,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3166379975899704,0.2471447008262471,0.5637826984162176,Original
Tam_2020,Intervertebral_disc,IAF,29.726116666666663,,31.49733333333333,,ANXA4,ANXA4,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P09525,Annexin A4,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3857334949916625,0.3318796118533263,0.7176131068449888,Original
Tam_2020,Intervertebral_disc,IAF,25.41196,,28.40145,,SPP1,SPP1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P10451,Osteopontin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.8384281360069806,-0.9489882273438738,-0.1105600913368931,Original
Tam_2020,Intervertebral_disc,IAF,,,23.6744,,CTSA,CTSA,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P10619,Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,,-1.375083232217201,Original
Tam_2020,Intervertebral_disc,IAF,29.55215,,26.490125000000003,,CXCL10,C7,80.0,Level 3: Synonym,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,4.0,P10643,Complement component C7,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.9020837180787484,0.2802291212377781,-0.6218545968409703,Original
Tam_2020,Intervertebral_disc,IAF,35.251666666666665,,36.1794,,HAPLN1,HAPLN1,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P10915,Hyaluronan and proteoglycan link protein 1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.002305799054904,1.972408650485697,1.970102851430793,Original
Tam_2020,Intervertebral_disc,IAF,26.022366666666667,,24.03265,,LAMC1,LAMC1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,4.0,P11047,Laminin subunit gamma-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.5114892985541168,-0.7677592343854434,-1.2792485329395602,Original
Tam_2020,Intervertebral_disc,IAF,26.7527,,26.1267,,MBL2,MBL2,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,1.0,P11226,Mannose-binding protein C,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1681494886818825,-0.5509241607340405,-0.719073649415923,Original
Tam_2020,Intervertebral_disc,IAF,30.935550000000003,,32.796283333333335,,COL11A1,COL11A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P12107,Collagen alpha-1(XI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.374133582482139,0.6909588896850873,1.0650924721672264,Original
Tam_2020,Intervertebral_disc,IAF,34.44603333333334,,36.47701666666666,,COL6A1,COL6A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P12109,Collagen alpha-1(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3165005571291641,1.7332170989073905,2.049717656036554,Original
Tam_2020,Intervertebral_disc,IAF,33.501533333333334,,36.04756666666667,,COL6A2,COL6A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P12110,Collagen alpha-2(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.4820401916559818,1.4527962037949975,1.9348363954509795,Original
Tam_2020,Intervertebral_disc,IAF,35.650733333333335,,37.75418333333334,,COL6A3,COL6A3,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P12111,Collagen alpha-3(VI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3004787521022147,2.090891055860166,2.3913698079623806,Original
Tam_2020,Intervertebral_disc,IAF,24.7644,,,,ANXA3,ANXA3,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P12429,Annexin A3,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-1.1412479995397242,,Original
Tam_2020,Intervertebral_disc,IAF,,,26.29192,,BMP3,BMP3,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0.0,5.0,P12645,Bone morphogenetic protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,,-0.6748759968977042,Original
Tam_2020,Intervertebral_disc,IAF,24.9212,,26.5364,,BMP1,BMP1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,1.0,P13497,Bone morphogenetic protein 1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.4852186017367326,-1.094694271266963,-0.6094756695302304,Original
Tam_2020,Intervertebral_disc,IAF,35.65538333333333,,37.34255,,VCAN,VCAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P13611,Versican core protein,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.1889830109941366,2.092271635174377,2.281254646168513,Original
Tam_2020,Intervertebral_disc,IAF,26.08945,,27.288275,,P4HA1,P4HA1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,P13674,Prolyl 4-hydroxylase subunit alpha-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.3394990951501612,-0.7478422747449394,-0.4083431795947781,Original
Tam_2020,Intervertebral_disc,IAF,32.11430000000001,,35.603199999999994,,COL11A2,COL11A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P13942,Collagen alpha-2(XI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.7750364855677185,1.0409283233682345,1.815964808935953,Original
Tam_2020,Intervertebral_disc,IAF,26.695,,27.46645,,S100A9,MIF,80.0,Level 3: Synonym,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,2.0,P14174,Macrophage migration inhibitory factor,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.207375257736032,-0.5680552201813515,-0.3606799624453194,Original
Tam_2020,Intervertebral_disc,IAF,25.75093333333333,,25.8901,,NID1,NID1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P14543,Nidogen-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.0659814444958208,-0.8483474591569349,-0.782366014661114,Original
Tam_2020,Intervertebral_disc,IAF,25.23443333333333,,27.43345,,VEGFA,VEGFA,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P15692,Vascular endothelial growth factor A,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.6321879550043454,-1.0016956776064323,-0.3695077226020868,Original
Tam_2020,Intervertebral_disc,IAF,,,32.1436,,DSPP,DSP,80.0,Level 3: Synonym,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P15924,Desmoplakin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,,0.8904945350464218,Original
Tam_2020,Intervertebral_disc,IAF,27.8655,,28.36596666666667,,TIMP2,TIMP2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P16035,Metalloproteinase inhibitor 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.1004830386727368,-0.220535201410517,-0.1200521627377801,Original
Tam_2020,Intervertebral_disc,IAF,39.02676666666667,,39.68044999999999,,ACAN,ACAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P16112,Aggrecan core protein;Aggrecan core protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1865698973882454,3.0932312244812383,2.906661327092993,Original
Tam_2020,Intervertebral_disc,IAF,27.19955,,27.5062,,LGALS3,LGALS3,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,5.0,P17931,Galectin-3,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.0682084180453226,-0.4182549421199893,-0.3500465240746667,Original
Tam_2020,Intervertebral_disc,IAF,27.8468,,27.515766666666664,,IGFBP3,IGFBP3,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,3.0,P17936,Insulin-like growth factor-binding protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1214001567770636,-0.226087208545086,-0.3474873653221497,Original
Tam_2020,Intervertebral_disc,IAF,25.54525,,,,IGFBP2,IGFBP2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P18065,Insulin-like growth factor-binding protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-0.9094145893242548,,Original
Tam_2020,Intervertebral_disc,IAF,31.54761666666667,,25.02726,,ITIH2,ITIH2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,5.0,P19823,Inter-alpha-trypsin inhibitor heavy chain H2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,1.8858632515071616,0.8726807346137527,-1.0131825168934083,Original
Tam_2020,Intervertebral_disc,IAF,30.27978333333333,,23.8579,,ITIH1,ITIH1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,2.0,P19827,Inter-alpha-trypsin inhibitor heavy chain H1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,1.822258103778506,0.4962625681906064,-1.3259955355878996,Original
Tam_2020,Intervertebral_disc,IAF,24.8931,,25.652125,,ANXA7,ANXA7,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,4.0,P20073,Annexin A7,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.2570109236615102,-1.1030371269076804,-0.8460262032461702,Original
Tam_2020,Intervertebral_disc,IAF,36.05121666666667,,36.44758333333333,,OGN,OGN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P20774,Mimecan,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1679500605046633,2.209794067835738,2.041844007331074,Original
Tam_2020,Intervertebral_disc,IAF,25.75283333333333,,,,IL11,IL11,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,P20809,Interleukin-11,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-0.8477833514801606,,Original
Tam_2020,Intervertebral_disc,IAF,26.462466666666668,,30.37296666666667,,COL9A1,COL9A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,6.0,P20849,Collagen alpha-1(IX) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-1.0539302420416647,-0.637094082517827,0.4168361595238377,Original
Tam_2020,Intervertebral_disc,IAF,28.85053333333333,,31.3723,,COL5A1,COL5A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P20908,Collagen alpha-1(V) chain,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.6122457136668363,0.0719199908063987,0.6841657044732351,Original
Tam_2020,Intervertebral_disc,IAF,28.03798,,28.721333333333337,,PTN,PTN,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P21246,Pleiotrophin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.1443373224528046,-0.1693261003104796,-0.0249887778576749,Original
Tam_2020,Intervertebral_disc,IAF,25.78956666666667,,26.7277,,MDK,MDK,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P21741,Midkine,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.2785758583198546,-0.836877269729185,-0.5583014114093303,Original
Tam_2020,Intervertebral_disc,IAF,36.91898333333333,,37.931783333333335,,BGN,BGN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P21810,Biglycan,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.0285537220283589,2.467432930107163,2.438879208078804,Original
Tam_2020,Intervertebral_disc,IAF,,,25.365,,IBSP,IBSP,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,1.0,P21815,Bone sialoprotein 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,,-0.922834404307141,Original
Tam_2020,Intervertebral_disc,IAF,23.9294,,,,MATN1,MATN1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P21941,Cartilage matrix protein,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-1.389158478543267,,Original
Tam_2020,Intervertebral_disc,IAF,26.676300000000005,,27.521733333333337,,TGM2,TGM2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P21980,Protein-glutamine gamma-glutamyltransferase 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.2277159923655517,-0.5736072273159205,-0.3458912349503688,Original
Tam_2020,Intervertebral_disc,IAF,25.7254,,,,BMP6,BMP6,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P22004,Bone morphogenetic protein 6,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,,-0.8559282746027114,,Original
Tam_2020,Intervertebral_disc,IAF,28.00415,,33.232899999999994,,TNXB,TNXB,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P22105,Tenascin-X,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-1.361261058529664,-0.1793701859448382,1.1818908725848258,Original
Tam_2020,Intervertebral_disc,IAF,27.55023333333333,,27.2303,,CPN2,CPN2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,P22792,Carboxypeptidase N subunit 2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1097144598914635,-0.3141374892514544,-0.4238519491429179,Original
Tam_2020,Intervertebral_disc,IAF,28.68902,,27.602750000000004,,FBLN1,FBLN1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P23142,Fibulin-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.3481855175492306,0.0239668796301998,-0.3242186379190307,Original
Tam_2020,Intervertebral_disc,IAF,28.406800000000004,,29.24628333333333,,S100A1,S100A1,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P23297,Protein S100-A1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.1752633788910439,-0.0598238932852239,0.11543948560582,Original
Tam_2020,Intervertebral_disc,IAF,24.8687,,28.36566666666667,,KAL1,KAL1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,6.0,P23352,Anosmin-1,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.990149041969734,-1.1102814570725754,-0.1201324151028415,Original
Tam_2020,Intervertebral_disc,IAF,25.752466666666663,,24.9686,,LAMA2,LAMA2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P24043,Laminin subunit alpha-2,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.1809823149766198,-0.8478922143651526,-1.0288745293417725,Original
Tam_2020,Intervertebral_disc,IAF,23.8743,,23.2088,,IGFBP6,IGFBP6,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,1.0,P24592,Insulin-like growth factor-binding protein 6,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,0.094117301622963,-1.405517601169728,-1.499634902792691,Original
Tam_2020,Intervertebral_disc,IAF,28.2541,,28.858433333333338,,IGFBP5,IGFBP5,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P24593,Insulin-like growth factor-binding protein 5,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.116846889546705,-0.105160336571262,0.011686552975443,Original
Tam_2020,Intervertebral_disc,IAF,31.424633333333333,,34.35781666666667,,TNC,TNC,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),6.0,6.0,P24821,Tenascin,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.6466478159169419,0.8361671333249862,1.482814949241928,Original
Tam_2020,Intervertebral_disc,IAF,28.43738,,29.72865,,S100A4,S100A4,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),5.0,6.0,P26447,Protein S100-A4,Homo sapiens,Tam_2020,Intervertebral_disc_IAF,IAF,-0.2952211003722323,-0.0507447286769284,0.2444763716953038,Original
