Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.225648458,14.225648458,14.79667534,14.79667534,Efemp1,Efemp1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8BPB5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6355353927229201,-0.7714325271900927,-0.13589713446717258,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.875744928,14.875744928,15.490157992,15.490157992,Dpysl3,Dpysl3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q62188,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6838228816053061,-0.04789510996350111,0.635927771641805,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.369648896,14.369648896,14.939449696,14.939449696,Mcam,Mcam,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8R2Y2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6341708010899474,-0.6111644596061888,0.023006341483758592,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.853380094,13.853380094,13.324690938,13.324690938,Cstb,Cstb,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q62426,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5884148031875134,-1.1857557900186524,-1.7741705932061658,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.53692141,13.53692141,14.02715802,14.02715802,Agrn,Agrn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,A2ASQ1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5456182997414527,-1.5379645920142804,-0.9923462922728277,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.395910536,15.395910536,14.994405416,14.994405416,Gsto1,Gsto1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O09131,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4468628748715617,0.5310332459194662,0.08417037104790455,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.557657286,13.557657286,14.031227752,14.031227752,Cd163,Cd163,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q2VLH6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5270693930155222,-1.5148861984875923,-0.9878168054720701,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.553043346,15.553043346,15.179925854,15.179925854,Col1a2,Col1a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q01149,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.41526831622965743,0.7059172404579337,0.29064892422827626,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.506606826,13.506606826,13.970812184,13.970812184,C1qc,C1qc,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,Q02105,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5166463152615874,-1.571703793538722,-1.0550574782771345,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.692839552,15.692839552,15.344596322,15.344596322,Tgfbi,Tgfbi,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P82198,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.38758402610745923,0.8615061268693865,0.4739221007619273,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.79111224,15.79111224,15.45849176,15.45849176,Serpinb6a,Serpinb6a,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q60854,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3701963848778784,0.9708806122583544,0.600684227380476,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.31199334,15.31199334,14.942348216,14.942348216,Itih1,Itih1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q61702,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4114036772255733,0.4376359825029496,0.026232305277376286,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.714149458,13.714149458,14.172567692,14.172567692,Apob,Apob,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,E9Q414,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5102054238779907,-1.3407152143795573,-0.8305097905015666,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.289511632,16.289511632,16.004287556,16.004287556,Cat,Cat,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P24270,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.31744564199814884,1.5255838378196063,1.2081381958214574,
Schuler_2021_Soleus,Skeletal muscle,Soleus,11.844059088,11.844059088,12.144486472,12.144486472,Man2b1,Man2b1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O09159,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3343664571559697,-3.4220683961467526,-3.087701938990783,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.43305458,16.43305458,16.16829903,16.16829903,Postn,Postn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q62009,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2946648008154944,1.6853427330755846,1.3906779322600902,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.088836628,14.088836628,14.564678316,14.564678316,Apoe,Apoe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P08226,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5295971933892559,-0.9236998947151683,-0.3941027013259124,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.750225086,14.750225086,15.277570082,15.277570082,Entpd2,Entpd2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O55026,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5869187943647928,-0.1875948414377689,0.3993239529270239,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.533619822,16.533619822,16.30256782,16.30256782,S100a9,S100a9,100.0,exact_gene,Secreted Factors,Matrisome-associated,LFQ,3.0,3.0,P31725,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.257153786378985,1.7972687606995248,1.5401149743205398,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.854453116,14.854453116,15.365313308,15.365313308,Serpina1e,Serpina1e,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q00898,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5685717134928612,-0.07159224319444103,0.4969794702984201,
Schuler_2021_Soleus,Skeletal muscle,Soleus,12.535609664,12.535609664,12.854271214,12.854271214,Ecm1,Ecm1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61508,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.35466052423946026,-2.6523938313231614,-2.297733307083701,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.928200502,13.928200502,14.358669808,14.358669808,Klkb1,Klkb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P26262,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4790991248707507,-1.1024829724318115,-0.6233838475610608,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.717456066,14.717456066,14.352640554,14.352640554,Gfer,Gfer,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P56213,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4060284673083623,-0.22406575489442324,-0.6300942222027855,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.146601732,14.146601732,13.740162298,13.740162298,Hmcn2,Hmcn2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,A2AJ76,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.45235461490107587,-0.8594091069894844,-1.3117637218905602,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.638523132,15.638523132,15.350919458,15.350919458,Mfap5,Mfap5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9QZJ6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3200940615334191,0.8010536185827386,0.4809595570493195,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.796363626,14.796363626,15.28898888,15.28898888,Lipe,Lipe,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P54310,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5482767871970663,-0.1362440625815087,0.4120327246155576,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.531949212,15.531949212,15.237660578,15.237660578,Lamb2,Lamb2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61292,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.32753421682708495,0.6824401167735185,0.3549058999464335,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.375322946,13.375322946,13.752653262,13.752653262,Ltbp4,Ltbp4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8K4G1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4199570600343885,-1.717818722387183,-1.2978616623527945,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.207089526,15.207089526,14.889337194,14.889337194,Col6a2,Col6a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q02788,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3536485925127506,0.3208812574099509,-0.032767335102799715,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.516796692,14.516796692,14.983323892,14.983323892,Nid2,Nid2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,O88322,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5192304541416042,-0.4473934791724297,0.07183697496917442,
Schuler_2021_Soleus,Skeletal muscle,Soleus,11.633677638,11.633677638,11.861301494,11.861301494,Dpp7,Dpp7,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9ET22,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.2533383651035628,-3.6562164926060143,-3.4028781275024516,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.93180472,16.93180472,16.758589304,16.758589304,Tpt1,Tpt1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P63028,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.19278344138135095,2.240436330395072,2.047652889013721,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.934048332,15.934048332,15.682429602,15.682429602,Hspb6,Hspb6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q5EBG6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2800439233734582,1.129964095413004,0.8499201720395457,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.932627264,14.932627264,15.422702256,15.422702256,Mug1,Mug1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P28665,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5454384238681116,0.01541318407362227,0.5608516079417338,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.085156162,14.085156162,14.506853658,14.506853658,Lgals9,Lgals9,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,O08573,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.46933636958028907,-0.9277961404059492,-0.4584597708256601,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.156765654,16.156765654,15.92729909,15.92729909,Akr1b3,Akr1b3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P45376,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.25538924254798845,1.3778416387743824,1.122452396226394,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.358016072,15.358016072,15.877963562,15.877963562,Gsn,Gsn,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P13020,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5786855972438203,0.4888578706097885,1.0675434678536089,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.847119194,16.847119194,16.679100782,16.679100782,Sod1,Sod1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P08228,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.18699933544477632,2.1461839392714688,1.9591846038266925,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.041917564,13.041917564,13.371921482,13.371921482,Apod,Apod,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P51910,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.36728423168391555,-2.0888886790994934,-1.7216044474155778,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.23285822,15.23285822,14.935776742,14.935776742,Gpx3,Gpx3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P46412,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.33064256647629436,0.34956102289469865,0.018918456418404266,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.466159868,13.466159868,13.82995932,13.82995932,Islr,Islr,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q6GU68,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4048976237150308,-1.6167200163248459,-1.211822392609815,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.846189084,15.846189084,16.388914904,16.388914904,Apoa2,Apoa2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P09813,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.604037179381983,1.032179449116755,1.636216628498738,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.052069536,16.052069536,15.83364626,15.83364626,Pdcd6ip,Pdcd6ip,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WU78,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.24309840196365307,1.26131807295442,1.018219670990767,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.8208966,13.8208966,14.200652132,14.200652132,Fbn2,Fbn2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61555,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.42265625100347204,-1.221908921801165,-0.7992526707976929,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.526407502,14.526407502,14.188852558,14.188852558,Ache,Ache,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P21836,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.37568829185278646,-0.43669694263400577,-0.8123852344867922,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.315067092,13.315067092,13.651065038,13.651065038,Chad,Chad,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,O55226,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3739554008688599,-1.7848816384124668,-1.410926237543607,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.188193552,15.188193552,14.906359876,14.906359876,Col4a2,Col4a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P08122,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3136722308621612,0.2998506183358121,-0.013821612526349097,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.211634466,14.211634466,14.615677392,14.615677392,Ptgis,Ptgis,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O35074,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4496873750548371,-0.7870296701444524,-0.3373422950896153,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.090941568,15.090941568,15.564566644,15.564566644,F13a1,F13a1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q8BH61,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5271301722693371,0.1916121451696347,0.7187423174389719,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.393413898,15.393413898,15.879274382,15.879274382,C3,C3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P01027,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.540747805823068,0.5282545644565905,1.0690023702796585,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.318380286,15.318380286,15.79833977,15.79833977,B2m,B2m,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P01887,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5341801739467498,0.4447444573617735,0.9789246313085233,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.97272148,14.97272148,14.68751284,14.68751284,Gstm7,Gstm7,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q80W21,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3174284622039392,0.060036815840712285,-0.2573916463632269,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.482373514,15.482373514,15.97126663,15.97126663,Dpep1,Dpep1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P31428,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5441230321562901,0.6272638865624461,1.1713869187187362,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.165749694,15.165749694,15.627457376,15.627457376,C8g,C8g,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8VCG4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.513866478536573,0.2748712932674577,0.7887377718040307,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.62978367,16.62978367,16.48580103,16.48580103,Prelp,Prelp,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,Q9JK53,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.16024825895618888,1.9042961718966513,1.7440479129404625,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.89687161,13.89687161,14.254308218,14.254308218,Erap1,Erap1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9EQH2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.39781597364242594,-1.1373510676273606,-0.7395350939849347,
Schuler_2021_Soleus,Skeletal muscle,Soleus,17.508567274,17.508567274,17.43974964,17.43974964,Dbi,Dbi,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P31786,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.07659191437234902,2.882355350004845,2.805763435632496,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.232140574,15.232140574,14.978898906,14.978898906,Serpinb8,Serpinb8,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,O08800,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.28185020355344337,0.34876230492392885,0.06691210137048546,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.075266804,15.075266804,14.811730244,14.811730244,Epdr1,Epdr1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q99M71,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2933081023608406,0.17416661395455782,-0.11914148840628276,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.700897978,14.700897978,14.411068682,14.411068682,Pcyox1,Pcyox1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CQF9,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.32257111050678666,-0.24249439860899477,-0.5650655091157815,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.137376542,16.137376542,15.964043712,15.964043712,Dag1,Dag1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q62165,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.19291411955947768,1.3562621522424851,1.1633480326830075,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.784344828,13.784344828,14.11994585,14.11994585,Lgals3bp,Lgals3bp,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q07797,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3735136366399361,-1.2625899221270622,-0.8890762854871261,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.380498108,14.380498108,14.076173058,14.076173058,Gstm5,Gstm5,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P48774,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3387044397800729,-0.5990896196529372,-0.9377940594330101,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.82827519,15.82827519,16.318292706,16.318292706,Anxa2,Anxa2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,P07356,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5453744548442658,1.012241834938921,1.557616289783187,
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.537925568,13.537925568,13.169951566,13.169951566,Papln,Papln,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9EPX2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4095437697325339,-1.536846994981631,-1.946390764714165,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.477519198,15.477519198,15.935202096,15.935202096,Pdia3,Pdia3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P27773,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5093870174801929,0.6218611818514936,1.1312481993316865,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.406989772,15.406989772,15.857492818,15.857492818,Lamb1,Lamb1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P02469,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5013960625806101,0.5433640955244224,1.0447601581050325,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.99662569,14.99662569,14.752289702,14.752289702,Col6a1,Col6a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q04857,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.27193845506195,0.08664146786142199,-0.185296987200528,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.639106236,14.639106236,15.019315208,15.019315208,Fn1,Fn1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P11276,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4231609158057078,-0.3112667108361513,0.11189420496955649,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.887841748,14.887841748,14.641673298,14.641673298,Ctsb,Ctsb,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P10605,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.27397792902286144,-0.034431720599988655,-0.3084096496228501,
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.1609587,16.1609587,16.657692682,16.657692682,Apoa1,Apoa1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q00623,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5528496753488941,1.3825083702721714,1.9353580456210655,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.910357284,14.910357284,14.672782724,14.672782724,Vtn,Vtn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P29788,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2644131932313745,-0.009372620117697896,-0.2737858133490724,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.329034592,15.329034592,15.753264378,15.753264378,Col15a1,Col15a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,O35206,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.47215473062487334,0.45660237291941563,0.928757103544289,
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.74901396,15.74901396,15.58433355,15.58433355,Tsg101,Tsg101,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61187,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.1832842416744942,0.9240265187714558,0.7407422770969616,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.221200198,14.221200198,14.551255646,14.551255646,Cd81,Cd81,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P35762,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.36734158299226805,-0.776383304036416,-0.40904172104414793,
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.964432162,14.964432162,14.744603922,14.744603922,Slmap,Slmap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3URD3,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.24466208377207072,0.050811059336772775,-0.19385102443529795,
