Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
P02675,Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain,FGB,Intervertebral_disc_NP,NP,Homo sapiens,25.945400000000003,34.63126666666667,-0.49814078026125425,2.2160058514270906,2.7141466316883447,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGB,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,3.0
P02679,Fibrinogen gamma chain,FGG,Intervertebral_disc_NP,NP,Homo sapiens,25.41626666666667,35.119566666666664,-0.7000199462735668,2.3434820528465115,3.0435019991200782,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FGG,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,3.0
P02730,Band 3 anion transport protein,SLC4A1,Intervertebral_disc_NP,NP,Homo sapiens,,26.3365,,-0.2658679737090855,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC4A1,,,Level 4: Unmatched,0,0.0,1.0
P02741,C-reactive protein;C-reactive protein(1-205),CRP,Intervertebral_disc_NP,NP,Homo sapiens,,29.98375,,0.9070723934542116,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRP,,,Level 4: Unmatched,0,0.0,2.0
P02743,Serum amyloid P-component;Serum amyloid P-component(1-203),APCS,Intervertebral_disc_NP,NP,Homo sapiens,28.2411,32.96496666666667,0.33413361668505154,1.7674535408463472,1.4333199241612957,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APCS,,,Level 4: Unmatched,0,1.0,3.0
P02745,Complement C1q subcomponent subunit A,C1QA,Intervertebral_disc_NP,NP,Homo sapiens,,28.15075,,0.33594110285284257,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QA,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
P02746,Complement C1q subcomponent subunit B,C1QB,Intervertebral_disc_NP,NP,Homo sapiens,25.7001,28.20375,-0.5912320189360626,0.3529534513562141,0.9441854702922767,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QB,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,1.0,2.0
P02747,Complement C1q subcomponent subunit C,C1QC,Intervertebral_disc_NP,NP,Homo sapiens,,27.8803,,0.24864550665302956,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C1QC,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
P02748,Complement component C9;Complement component C9a;Complement component C9b,C9,Intervertebral_disc_NP,NP,Homo sapiens,23.329466666666665,33.73813333333333,-1.5376800170512157,1.9782570118561118,3.5159370289073273,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C9,,,Level 4: Unmatched,0,3.0,3.0
P02749,Beta-2-glycoprotein 1,APOH,Intervertebral_disc_NP,NP,Homo sapiens,27.9118,33.4462,0.218850282904236,1.899218066373382,1.680367783469146,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APOH,,,Level 4: Unmatched,0,3.0,3.0
P02750,Leucine-rich alpha-2-glycoprotein,LRG1,Intervertebral_disc_NP,NP,Homo sapiens,,29.589866666666666,,0.7872490319623214,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LRG1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,3.0
P02751,Fibronectin;Anastellin;Ugl-Y1;Ugl-Y2;Ugl-Y3,FN1,Intervertebral_disc_NP,NP,Homo sapiens,39.18513333333333,40.564233333333334,3.5703080359304984,3.658452856804352,0.08814482087385356,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FN1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,3.0,3.0
P02753,Retinol-binding protein 4;Plasma retinol-binding protein(1-182);Plasma retinol-binding protein(1-181);Plasma retinol-binding protein(1-179);Plasma retinol-binding protein(1-176),RBP4,Intervertebral_disc_NP,NP,Homo sapiens,28.34906666666667,29.91176666666667,0.37164879222350966,0.8852884956477034,0.5136397034241937,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RBP4,,,Level 4: Unmatched,0,3.0,3.0
P02760,Protein AMBP;Alpha-1-microglobulin;Inter-alpha-trypsin inhibitor light chain;Trypstatin,AMBP,Intervertebral_disc_NP,NP,Homo sapiens,24.89875,31.1215,-0.9014172589376757,1.2448190436920679,2.1462363026297435,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AMBP,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,2.0,3.0
P02763,Alpha-1-acid glycoprotein 1,ORM1,Intervertebral_disc_NP,NP,Homo sapiens,28.1297,34.52036666666666,0.2952799863362525,2.1868107722231733,1.8915307858869208,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ORM1,,,Level 4: Unmatched,0,3.0,3.0
P02765,Alpha-2-HS-glycoprotein;Alpha-2-HS-glycoprotein chain A;Alpha-2-HS-glycoprotein chain B,AHSG,Intervertebral_disc_NP,NP,Homo sapiens,,32.40703333333333,,1.6123308136956498,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AHSG,,,Level 4: Unmatched,0,0.0,3.0
P02766,Transthyretin,TTR,Intervertebral_disc_NP,NP,Homo sapiens,26.66605,33.98473333333333,-0.2294780493646345,2.044506462646207,2.2739845120108413,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TTR,,,Level 4: Unmatched,0,2.0,3.0
P02774,Vitamin D-binding protein,GC,Intervertebral_disc_NP,NP,Homo sapiens,,33.51656666666667,,1.918330460252059,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GC,,,Level 4: Unmatched,0,0.0,3.0
P02775,Platelet basic protein;Connective tissue-activating peptide III;TC-2;Connective tissue-activating peptide III(1-81);Beta-thromboglobulin;Neutrophil-activating peptide 2(74);Neutrophil-activating peptide 2(73);Neutrophil-activating peptide 2;TC-1;Neutrophil-activating peptide 2(1-66);Neutrophil-activating peptide 2(1-63),PPBP,Intervertebral_disc_NP,NP,Homo sapiens,25.682,,-0.5981348058713535,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PPBP,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
P02776;P10720,"Platelet factor 4;Platelet factor 4, short form;Platelet factor 4 variant;Platelet factor 4 variant(4-74);Platelet factor 4 variant(5-74);Platelet factor 4 variant(6-74)",PF4;PF4V1,Intervertebral_disc_NP,NP,Homo sapiens,,24.0695,,-1.0766502724548586,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PF4,Secreted Factors,Matrisome-associated,Level 2: UniProt ID,95,0.0,1.0
P02778,C-X-C motif chemokine 10;CXCL10(1-73),CXCL10,Intervertebral_disc_NP,NP,Homo sapiens,22.4705,,-1.903558612101899,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CXCL10,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
P02787,Serotransferrin,TF,Intervertebral_disc_NP,NP,Homo sapiens,32.7191,37.6055,1.7845525121158932,2.966852335569023,1.18229982345313,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TF,,,Level 4: Unmatched,0,3.0,3.0
P02788,Lactotransferrin;Lactoferricin-H;Kaliocin-1;Lactoferroxin-A;Lactoferroxin-B;Lactoferroxin-C,LTF,Intervertebral_disc_NP,NP,Homo sapiens,,26.9239,,-0.06675529743285913,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LTF,,,Level 4: Unmatched,0,0.0,1.0
P02790,Hemopexin,HPX,Intervertebral_disc_NP,NP,Homo sapiens,25.38075,34.51286666666667,-0.7137150212172066,2.1848330635623165,2.8985480847795233,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HPX,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,2.0,3.0
P02792,Ferritin light chain,FTL,Intervertebral_disc_NP,NP,Homo sapiens,29.756566666666668,30.672700000000003,0.8484684586061695,1.1130414867943397,0.2645730281881702,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FTL,,,Level 4: Unmatched,0,3.0,3.0
P02794,"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed",FTH1,Intervertebral_disc_NP,NP,Homo sapiens,28.857833333333332,29.282366666666665,0.5465925891960999,0.6926270125444367,0.14603442334833683,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FTH1,,,Level 4: Unmatched,0,3.0,3.0
P02814,Submaxillary gland androgen-regulated protein 3B;Peptide P-A;Peptide D1A,SMR3B,Intervertebral_disc_NP,NP,Homo sapiens,,24.144,,-1.048859620729486,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SMR3B,,,Level 4: Unmatched,0,0.0,1.0
P03950,Angiogenin,ANG,Intervertebral_disc_NP,NP,Homo sapiens,34.22656666666666,31.286199999999997,2.2297487588395573,1.2927172653054473,-0.93703149353411,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANG,,,Level 4: Unmatched,0,3.0,3.0
P03951,Coagulation factor XI;Coagulation factor XIa heavy chain;Coagulation factor XIa light chain,F11,Intervertebral_disc_NP,NP,Homo sapiens,,26.7952,,-0.11002041222931022,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,F11,,,Level 4: Unmatched,0,0.0,2.0
P03952,Plasma kallikrein;Plasma kallikrein heavy chain;Plasma kallikrein light chain,KLKB1,Intervertebral_disc_NP,NP,Homo sapiens,23.502933333333335,29.111333333333334,-1.4653611985996207,0.6395809787482553,2.104942177347876,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KLKB1,,,Level 4: Unmatched,0,3.0,3.0
P03973,Antileukoproteinase,SLPI,Intervertebral_disc_NP,NP,Homo sapiens,33.06823333333333,30.93235,1.8894072688088586,1.1895063251971998,-0.6999009436116588,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLPI,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,3.0,2.0
P04003,C4b-binding protein alpha chain,C4BPA,Intervertebral_disc_NP,NP,Homo sapiens,24.33715,29.341433333333338,-1.1245748449896273,0.7108769793593591,1.8354518243489863,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C4BPA,,,Level 4: Unmatched,0,2.0,3.0
P04004,Vitronectin;Vitronectin V65 subunit;Vitronectin V10 subunit;Somatomedin-B,VTN,Intervertebral_disc_NP,NP,Homo sapiens,22.9114,32.962633333333336,-1.7141142462311771,1.766810122931366,3.480924369162543,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VTN,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,1.0,3.0
P04040,Catalase,CAT,Intervertebral_disc_NP,NP,Homo sapiens,24.40535,25.15516666666667,-1.0972124374389494,-0.6796004216905616,0.4176120157483878,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CAT,,,Level 4: Unmatched,0,2.0,3.0
P04062,Glucosylceramidase,GBA,Intervertebral_disc_NP,NP,Homo sapiens,26.4491,24.637833333333333,-0.30961493036171706,-0.8667015784943721,-0.5570866481326551,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GBA,,,Level 4: Unmatched,0,1.0,3.0
P04075,Fructose-bisphosphate aldolase A,ALDOA,Intervertebral_disc_NP,NP,Homo sapiens,30.134733333333333,28.15563333333333,0.9728627861653598,0.33750988595023074,-0.635352900215129,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ALDOA,,,Level 4: Unmatched,0,3.0,3.0
P04083,Annexin A1,ANXA1,Intervertebral_disc_NP,NP,Homo sapiens,32.388533333333335,30.2411,1.6842683893815962,0.9845409429558064,-0.6997274464257898,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANXA1,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P04114,Apolipoprotein B-100;Apolipoprotein B-48,APOB,Intervertebral_disc_NP,NP,Homo sapiens,25.460166666666666,32.28130000000001,-0.6831177166131537,1.5770154474761737,2.2601331640893276,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APOB,,,Level 4: Unmatched,0,3.0,3.0
P04179,"Superoxide dismutase [Mn], mitochondrial",SOD2,Intervertebral_disc_NP,NP,Homo sapiens,25.994566666666667,,-0.47958403766613017,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SOD2,,,Level 4: Unmatched,0,3.0,0.0
P04180,Phosphatidylcholine-sterol acyltransferase,LCAT,Intervertebral_disc_NP,NP,Homo sapiens,,28.2018,,0.3523280725954901,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LCAT,,,Level 4: Unmatched,0,0.0,2.0
P04196,Histidine-rich glycoprotein,HRG,Intervertebral_disc_NP,NP,Homo sapiens,25.1582,31.910700000000002,-0.7999513656616792,1.4721416284081617,2.272092994069841,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HRG,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,1.0,3.0
P04216,Thy-1 membrane glycoprotein,THY1,Intervertebral_disc_NP,NP,Homo sapiens,,25.7806,,-0.4582834801505691,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,THY1,,,Level 4: Unmatched,0,0.0,1.0
P04217,Alpha-1B-glycoprotein,A1BG,Intervertebral_disc_NP,NP,Homo sapiens,23.23875,32.12706666666667,-1.5757056947758825,1.5335124821726172,3.1092181769484997,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,A1BG,,,Level 4: Unmatched,0,2.0,3.0
P04229;Q30154;P13760;Q30134;P79483;P13761,"HLA class II histocompatibility antigen, DRB1-1 beta chain;HLA class II histocompatibility antigen, DR beta 5 chain;HLA class II histocompatibility antigen, DRB1-4 beta chain;HLA class II histocompatibility antigen, DRB1-8 beta chain;HLA class II histocompatibility antigen, DR beta 3 chain;HLA class II histocompatibility antigen, DRB1-7 beta chain",HLA-DRB1;HLA-DRB5;HLA-DRB3,Intervertebral_disc_NP,NP,Homo sapiens,,26.6195,,-0.16941007570442795,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HLA-DRB1;HLA-DRB5;HLA-DRB3,,,Level 4: Unmatched,0,0.0,1.0
P04264,"Keratin, type II cytoskeletal 1",KRT1,Intervertebral_disc_NP,NP,Homo sapiens,30.87093333333333,28.587933333333336,1.2107535054514733,0.4753562762935105,-0.7353972291579628,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KRT1,,,Level 4: Unmatched,0,3.0,3.0
P04271,Protein S100-B,S100B,Intervertebral_disc_NP,NP,Homo sapiens,25.4293,,-0.6949989663632192,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100B,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,0.0
P04275,von Willebrand factor;von Willebrand antigen 2,VWF,Intervertebral_disc_NP,NP,Homo sapiens,,28.4925,,0.44509972442138324,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VWF,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,0.0,2.0
P04278,Sex hormone-binding globulin,SHBG,Intervertebral_disc_NP,NP,Homo sapiens,,27.930566666666667,,0.26493221615556817,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SHBG,,,Level 4: Unmatched,0,0.0,3.0
P04406,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,Intervertebral_disc_NP,NP,Homo sapiens,31.798199999999998,30.286733333333334,1.502683624590004,0.9982110376956226,-0.5044725868943813,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GAPDH,,,Level 4: Unmatched,0,3.0,3.0
P04433;A0A0A0MRZ8,Ig kappa chain V-III region VG,IGKV3D-11,Intervertebral_disc_NP,NP,Homo sapiens,,29.756749999999997,,0.8382039438793188,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3D-11,,,Level 4: Unmatched,0,0.0,2.0
P04439;P13746;P30455;P30443;P05534;P30447,"HLA class I histocompatibility antigen, A-3 alpha chain;HLA class I histocompatibility antigen, A-11 alpha chain;HLA class I histocompatibility antigen, A-36 alpha chain;HLA class I histocompatibility antigen, A-1 alpha chain;HLA class I histocompatibility antigen, A-24 alpha chain;HLA class I histocompatibility antigen, A-23 alpha chain",HLA-A,Intervertebral_disc_NP,NP,Homo sapiens,,24.3531,,-0.971296957762786,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HLA-A,,,Level 4: Unmatched,0,0.0,1.0
P04632,Calpain small subunit 1,CAPNS1,Intervertebral_disc_NP,NP,Homo sapiens,26.56686666666667,26.4205,-0.26603607395850976,-0.2371335418548455,0.028902532103664252,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CAPNS1,,,Level 4: Unmatched,0,3.0,1.0
P04792,Heat shock protein beta-1,HSPB1,Intervertebral_disc_NP,NP,Homo sapiens,27.674266666666668,,0.13487506447667322,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPB1,,,Level 4: Unmatched,0,3.0,0.0
P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1,Intervertebral_disc_NP,NP,Homo sapiens,25.76165,,-0.5677936918894192,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPN1,,,Level 4: Unmatched,0,2.0,0.0
P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2,Intervertebral_disc_NP,NP,Homo sapiens,25.9009,23.4717,-0.5149654200476647,-1.3026839248416457,-0.7877185047939811,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPN2,,,Level 4: Unmatched,0,1.0,1.0
P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2,Intervertebral_disc_NP,NP,Homo sapiens,26.386866666666666,25.96485,-0.3327195741569256,-0.39406942031194847,-0.06134984615502287,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GNAI2,,,Level 4: Unmatched,0,3.0,2.0
P05023,Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,Intervertebral_disc_NP,NP,Homo sapiens,25.87575,28.783,-0.5244864911409547,0.5368985281509124,1.0613850192918672,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ATP1A1,,,Level 4: Unmatched,0,2.0,1.0
P05026,Sodium/potassium-transporting ATPase subunit beta-1,ATP1B1,Intervertebral_disc_NP,NP,Homo sapiens,25.2881,25.7885,-0.7495274328124417,-0.4555211513054719,0.29400628150696984,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ATP1B1,,,Level 4: Unmatched,0,1.0,1.0
P05090,Apolipoprotein D,APOD,Intervertebral_disc_NP,NP,Homo sapiens,34.328,33.1133,2.2590170522048525,1.8082660774238037,-0.45075097478104875,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APOD,,,Level 4: Unmatched,0,3.0,3.0
P05121,Plasminogen activator inhibitor 1,SERPINE1,Intervertebral_disc_NP,NP,Homo sapiens,27.743666666666666,29.6301,0.15948178046786823,0.7995589630899668,0.6400771826220986,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINE1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P05154,Plasma serine protease inhibitor,SERPINA5,Intervertebral_disc_NP,NP,Homo sapiens,34.17313333333333,32.548300000000005,2.2142968166718577,1.6518508922895214,-0.5624459243823363,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA5,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P05155,Plasma protease C1 inhibitor,SERPING1,Intervertebral_disc_NP,NP,Homo sapiens,32.56816666666666,32.53796666666666,1.7388863476431713,1.6489657352796125,-0.08992061236355875,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPING1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P05156,Complement factor I;Complement factor I heavy chain;Complement factor I light chain,CFI,Intervertebral_disc_NP,NP,Homo sapiens,26.25895,30.81736666666667,-0.3803750200806037,1.1557216505747672,1.536096670655371,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CFI,,,Level 4: Unmatched,0,2.0,3.0
P05160,Coagulation factor XIII B chain,F13B,Intervertebral_disc_NP,NP,Homo sapiens,,29.88015,,0.8757044894473074,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,F13B,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
P05164,Myeloperoxidase;Myeloperoxidase;89 kDa myeloperoxidase;84 kDa myeloperoxidase;Myeloperoxidase light chain;Myeloperoxidase heavy chain,MPO,Intervertebral_disc_NP,NP,Homo sapiens,,23.78185,,-1.1847326547525625,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MPO,,,Level 4: Unmatched,0,0.0,2.0
P05198,Eukaryotic translation initiation factor 2 subunit 1,EIF2S1,Intervertebral_disc_NP,NP,Homo sapiens,24.103,,-1.2190815112851503,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EIF2S1,,,Level 4: Unmatched,0,1.0,0.0
P05362,Intercellular adhesion molecule 1,ICAM1,Intervertebral_disc_NP,NP,Homo sapiens,25.05585,25.1304,-0.8398577659017574,-0.6884729706869711,0.15138479521478632,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ICAM1,,,Level 4: Unmatched,0,2.0,1.0
P05387,60S acidic ribosomal protein P2,RPLP2,Intervertebral_disc_NP,NP,Homo sapiens,26.872066666666665,26.4149,-0.15395931011045313,-0.239046430312876,-0.08508712020242287,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPLP2,,,Level 4: Unmatched,0,3.0,1.0
P05388;Q8NHW5,60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like,RPLP0;RPLP0P6,Intervertebral_disc_NP,NP,Homo sapiens,,25.4126,,-0.5878704288773218,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPLP0;RPLP0P6,,,Level 4: Unmatched,0,0.0,1.0
P05413,"Fatty acid-binding protein, heart",FABP3,Intervertebral_disc_NP,NP,Homo sapiens,28.364166666666666,25.809833333333334,0.3768845854957065,-0.4480657660420097,-0.8249503515377162,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FABP3,,,Level 4: Unmatched,0,3.0,3.0
P05452,Tetranectin,CLEC3B,Intervertebral_disc_NP,NP,Homo sapiens,31.592166666666667,29.764999999999997,1.4385380521893751,0.8407157603540013,-0.5978222918353738,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLEC3B,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,3.0,3.0
P05455,Lupus La protein,SSB,Intervertebral_disc_NP,NP,Homo sapiens,,23.3357,,-1.3548774936369394,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SSB,,,Level 4: Unmatched,0,0.0,1.0
P05543,Thyroxine-binding globulin,SERPINA7,Intervertebral_disc_NP,NP,Homo sapiens,,28.92585,,0.5817116294764885,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA7,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
P05546,Heparin cofactor 2,SERPIND1,Intervertebral_disc_NP,NP,Homo sapiens,,31.430333333333337,,1.3344342141873198,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPIND1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,3.0
P05556,Integrin beta-1,ITGB1,Intervertebral_disc_NP,NP,Homo sapiens,26.38135,24.24635,-0.33477021534636203,-1.0108140850463472,-0.6760438696999851,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITGB1,,,Level 4: Unmatched,0,2.0,2.0
P05783,"Keratin, type I cytoskeletal 18",KRT18,Intervertebral_disc_NP,NP,Homo sapiens,28.694733333333335,27.1747,0.4908360133992484,0.01698626054854285,-0.4738497528507056,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KRT18,,,Level 4: Unmatched,0,3.0,1.0
P05976,"Myosin light chain 1/3, skeletal muscle isoform",MYL1,Intervertebral_disc_NP,NP,Homo sapiens,28.6587,23.7706,0.47847653399878154,-1.1889852106604017,-1.6674617446591833,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYL1,,,Level 4: Unmatched,0,2.0,1.0
P05997,Collagen alpha-2(V) chain,COL5A2,Intervertebral_disc_NP,NP,Homo sapiens,31.489066666666663,28.816399999999998,1.4062869333523413,0.547395577977021,-0.8588913553753204,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL5A2,Collagens,Core matrisome,Level 1: Gene Symbol,100,3.0,3.0
P06276,Cholinesterase,BCHE,Intervertebral_disc_NP,NP,Homo sapiens,,23.0051,,-1.4829802341843645,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BCHE,,,Level 4: Unmatched,0,0.0,1.0
P06312,Ig kappa chain V-IV region,IGKV4-1,Intervertebral_disc_NP,NP,Homo sapiens,,30.1575,,0.9594455312170059,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV4-1,,,Level 4: Unmatched,0,0.0,2.0
P06331;P0DP08;P0DP06;A0A0C4DH41;P01825;P01824,Ig heavy chain V-II region ARH-77;Ig heavy chain V-II region NEWM;Ig heavy chain V-II region WAH,IGHV4-61,Intervertebral_disc_NP,NP,Homo sapiens,,29.042749999999998,,0.6182251564599396,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV4-61,,,Level 4: Unmatched,0,0.0,2.0
P06396,Gelsolin,GSN,Intervertebral_disc_NP,NP,Homo sapiens,33.0693,33.597166666666666,1.8897259701181086,1.940174528246736,0.05044855812862736,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GSN,,,Level 4: Unmatched,0,3.0,3.0
P06576,"ATP synthase subunit beta, mitochondrial",ATP5B,Intervertebral_disc_NP,NP,Homo sapiens,25.804100000000002,24.77286666666667,-0.5516600606246,-0.8175031643503845,-0.26584310372578446,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ATP5B,,,Level 4: Unmatched,0,3.0,3.0
P06681,Complement C2;Complement C2b fragment;Complement C2a fragment,C2,Intervertebral_disc_NP,NP,Homo sapiens,26.9226,29.4338,-0.13552075399107164,0.7393446284988623,0.874865382489934,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C2,,,Level 4: Unmatched,0,1.0,3.0
P06702,Protein S100-A9,S100A9,Intervertebral_disc_NP,NP,Homo sapiens,22.8001,25.222450000000002,-1.7616055850685932,-0.6555388141425806,1.1060667709260126,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A9,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,1.0,2.0
P06703,Protein S100-A6,S100A6,Intervertebral_disc_NP,NP,Homo sapiens,29.1878,28.6554,0.658467974156285,0.4966873437466301,-0.1617806304096549,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A6,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,3.0,1.0
P06727,Apolipoprotein A-IV,APOA4,Intervertebral_disc_NP,NP,Homo sapiens,23.934733333333337,34.52943333333334,-1.287542573270253,2.189201044783506,3.476743618053759,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APOA4,,,Level 4: Unmatched,0,3.0,3.0
