Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original
Tam_2020,Intervertebral_disc,OAF,26.84845,,27.324475,,CD209,CD209,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,Q9NNX6,CD209 antigen,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.26199435452942266,-0.15168939967705258,0.07143507697990072,Original,,26.84845
Tam_2020,Intervertebral_disc,OAF,29.750625,,29.360725000000002,,MXRA5,MXRA5,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9NR99,Matrix-remodeling-associated protein 5,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.036849377976903235,0.5389697725153956,0.4643079409916505,Original,29.360725,29.750625
Tam_2020,Intervertebral_disc,OAF,28.06489090909091,,27.8414,,PDGFC,PDGFC,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,Q9NRA1,"Platelet-derived growth factor C;Platelet-derived growth factor C, latent form;Platelet-derived growth factor C, receptor-binding form",Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.08011660189450906,0.13779902582925105,0.17117027905689208,Original,27.8414,28.06489090909091
Tam_2020,Intervertebral_disc,OAF,26.4979,,26.1004,,LTBP3,LTBP3,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,Q9NS15,Latent-transforming growth factor beta-binding protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.03487333868735741,-0.23511323621759944,-0.1647372255444365,Original,26.1004,26.4979
Tam_2020,Intervertebral_disc,OAF,27.34327500000001,,29.4269,,EMILIN3,EMILIN3,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9NT22,EMILIN-3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.6799786653020986,-0.03393102022711086,0.4770757061363904,Original,29.4269,27.34327500000001
Tam_2020,Intervertebral_disc,OAF,26.33563999999999,,25.0062,,CTSZ,CTSZ,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),10.0,1.0,Q9UBR2,Cathepsin Z,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.20743587914138464,-0.27372784673555717,-0.37585152280737394,Original,25.0062,26.33563999999999
Tam_2020,Intervertebral_disc,OAF,25.88552222222222,,24.72675,,CTSF,CTSF,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),9.0,2.0,Q9UBX1,Cathepsin F,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.16306137462188633,-0.3808468081314409,-0.4297684396142904,Original,24.72675,25.885522222222225
Tam_2020,Intervertebral_disc,OAF,26.88349999999999,,26.91152727272727,,FBLN5,FBLN5,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,Q9UBX5,Fibulin-5,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1455126294349871,-0.14334820592225173,-0.008238811933926268,Original,26.91152727272727,26.88349999999999
Tam_2020,Intervertebral_disc,OAF,24.33088571428571,,28.8319,,IL17B,IL17B,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),7.0,12.0,Q9UHF5,Interleukin-17B,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-1.3085123767095066,-0.7508189716403916,0.3622767599917665,Original,28.8319,24.33088571428571
Tam_2020,Intervertebral_disc,OAF,23.9524,,23.9524,,ADAMTS1,ADAMTS1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,Q9UHI8,A disintegrin and metalloproteinase with thrombospondin motifs 1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1382253936339486,-0.8408909452861005,-0.5791710680967938,Original,,23.9524
Tam_2020,Intervertebral_disc,OAF,26.87293636363636,,24.3434,,SERPINA10,SERPINA10,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,4.0,Q9UK55,Protein Z-dependent protease inhibitor,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.5194671377973595,-0.14586213852323124,-0.5037317606303268,Original,24.3434,26.87293636363636
Tam_2020,Intervertebral_disc,OAF,31.06186666666667,,29.8523,,ANGPTL2,ANGPTL2,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9UKU9,Angiopoietin-related protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.17626819276831213,0.8510188681227414,0.5591521291446644,Original,29.8523,31.06186666666667
Tam_2020,Intervertebral_disc,OAF,30.962275000000005,,31.815741666666664,,PCOLCE2,PCOLCE2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9UKZ9,Procollagen C-endopeptidase enhancer 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.36013113911424127,0.8273180581932006,0.937977396623282,Original,31.815741666666664,30.962275000000005
Tam_2020,Intervertebral_disc,OAF,23.0316,,23.0316,,TNN,TNN,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,Q9UQP3,Tenascin-N,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1382253936339486,-1.0600227914893123,-0.7568296724832977,Original,,23.0316
Tam_2020,Intervertebral_disc,OAF,30.074875,,30.464025,,CLEC11A,CLEC11A,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9Y240,C-type lectin domain family 11 member A,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.23940640541373714,0.616134738991711,0.6771779868426815,Original,30.464025,30.074875
Tam_2020,Intervertebral_disc,OAF,23.6449,,11.748178788220738,,PRG3,PRG3,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,Q9Y2Y8,Proteoglycan 3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,2.954983623634188,-0.914069749269037,-2.933846250665074,Original,,23.6449
Tam_2020,Intervertebral_disc,OAF,27.899091666666664,,30.03255,,LOXL2,LOXL2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9Y4K0,Lysyl oxidase homolog 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.6929355895910037,0.09834214692881788,0.5939294569473007,Original,30.03255,27.899091666666664
Tam_2020,Intervertebral_disc,OAF,24.5852,,24.592525000000002,,ANGPTL3,ANGPTL3,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,Q9Y5C1,Angiopoietin-related protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.14012993150183273,-0.6902972959839803,-0.45566573128868004,Original,,24.5852
Tam_2020,Intervertebral_disc,OAF,29.771625,,30.115641666666665,,EMILIN1,EMILIN1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,Q9Y6C2,EMILIN-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.22767150542231643,0.5439673493727669,0.6099611136981133,Original,30.115641666666665,29.771625
Angelidis_2019,Lung,Lung,35.13815,5.134966331308081,35.288985000000004,5.141146030062373,Fn1,FN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A0A087WR50,Fibronectin;Anastellin,Mus musculus,Angelidis_2019,Lung,Lung,-0.06622354048371701,1.6060862149018895,1.8102166199623928,Original,35.288985000000004,35.13815
Angelidis_2019,Lung,Lung,27.5397,4.783440938642388,27.317155,4.77173533396493,Fn1,FN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A0A087WSN6,Fibronectin,Mus musculus,Angelidis_2019,Lung,Lung,0.138639857642224,-0.3963270768430516,-0.5116197170457192,Enriched_UniProt,27.317155,27.5397
Angelidis_2019,Lung,Lung,28.716105,4.843788172799628,27.5958775,4.786380856291965,Hrg,HRG,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A0A0R4J039,Histidine-rich glycoprotein,Mus musculus,Angelidis_2019,Lung,Lung,0.63117370355842,-0.08631003277811666,-0.43044036068190505,Original,27.5958775,28.716105
Angelidis_2019,Lung,Lung,34.602795,5.112816669448248,33.6207475,5.071279895682579,Serpina1c,SERPINA1C,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A0A0R4J0X5,Alpha-1-antitrypsin 1-3,Mus musculus,Angelidis_2019,Lung,Lung,0.5553581152755924,1.4650045511675598,1.3243338996510494,Original,33.6207475,34.602795
Angelidis_2019,Lung,Lung,28.198765,4.817560074270601,26.3022675,4.717115273492105,1810010H24Rik,1810010H24RIK,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A0A1B0GR98,RIKEN cDNA 1810010H24 gene,Mus musculus,Angelidis_2019,Lung,Lung,1.0570918300333907,-0.22264421834903203,-0.807210901939943,Original,26.3022675,28.198765
Angelidis_2019,Lung,Lung,32.7408075,5.033017998919321,32.546205,5.024417424856726,Tgfbi,TGFBI,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A1L353,Transforming growth factor-beta-induced protein ig-h3,Mus musculus,Angelidis_2019,Lung,Lung,0.1233085718150942,0.9743165135989863,1.0113678903207528,Original,32.546205,32.7408075
Angelidis_2019,Lung,Lung,15.65885103966961,,25.79044333333333,4.688764667909959,Agrn,AGRN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,3.0,A2ASQ1,Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment,Mus musculus,Angelidis_2019,Lung,Lung,-5.5423922025711745,-3.527277451640494,-0.9562823131874948,Enriched_UniProt,25.79044333333333,
Angelidis_2019,Lung,Lung,28.1727875,4.816230410232072,28.1310625,4.814092138636055,Svep1,SVEP1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A2AVA0,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Mus musculus,Angelidis_2019,Lung,Lung,0.039428867098722224,-0.22949004760188108,-0.2745649870196867,Original,28.1310625,28.1727875
Angelidis_2019,Lung,Lung,21.607007499185855,,27.652075,4.789315838634436,Col6a4,COL6A4,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,4.0,A2AX52,Collagen alpha-4(VI) chain,Mus musculus,Angelidis_2019,Lung,Lung,-3.300227770654444,-1.9597646620697458,-0.41407255083786515,Original,27.652075,
Angelidis_2019,Lung,Lung,25.8127975,4.690014598995283,25.223945,4.656722024274587,Srpx,SRPX,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A2BE45,Sushi-repeat-containing protein SRPX,Mus musculus,Angelidis_2019,Lung,Lung,0.33962276837396516,-0.8514162752384571,-1.121277855639837,Original,25.223945,25.8127975
Angelidis_2019,Lung,Lung,24.97577,4.642457251706147,25.2872325,4.6603372482585765,Htra4,HTRA4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,4.0,A2RT60,Serine protease HTRA4,Mus musculus,Angelidis_2019,Lung,Lung,-0.1543554583220422,-1.07199744528709,-1.1028450469649913,Original,25.2872325,24.97577
Angelidis_2019,Lung,Lung,25.77648,4.687983359623777,26.118355,4.706992130053605,Col6a5,COL6A5,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,4.0,A6H584,Collagen alpha-5(VI) chain,Mus musculus,Angelidis_2019,Lung,Lung,-0.17104196562159232,-0.8609869962043047,-0.8607763599753,Original,26.118355,25.77648
Angelidis_2019,Lung,Lung,30.4966225,4.93057756797874,30.571945,4.93413643489739,Mmrn2,MMRN2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A6H6E2,Multimerin-2,Mus musculus,Angelidis_2019,Lung,Lung,-0.02479189617768694,0.38290828256046894,0.43635454875405677,Enriched_UniProt,30.571945,30.4966225
Angelidis_2019,Lung,Lung,32.124849999999995,5.005617812858894,32.334920000000004,5.015021135897984,Aspn,ASPN,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A6H6K1,Asporin,Mus musculus,Angelidis_2019,Lung,Lung,-0.09872416555198997,0.8119937391976283,0.94983005139735,Original,32.334920000000004,32.124849999999995
Angelidis_2019,Lung,Lung,25.4190125,4.667836079241809,25.056335,4.647103501406406,Creld1,CRELD1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,A8C1T7,Cysteine-rich with EGF-like domain protein 1,Mus musculus,Angelidis_2019,Lung,Lung,0.2155267292954549,-0.9551901130724597,-1.1700951270123987,Original,25.056335,25.4190125
Angelidis_2019,Lung,Lung,28.239995,4.819667928061758,28.4405975,4.829879869311357,Fbln1,FBLN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,B2CQD6,Fibulin-1,Mus musculus,Angelidis_2019,Lung,Lung,-0.0935296071349365,-0.21177891029033039,-0.18441133214046745,Original,28.4405975,28.239995
Angelidis_2019,Lung,Lung,29.3569975,4.875632518335328,28.9232925,4.854159886562568,Mmrn1,MMRN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,B2RPV6,Multimerin-1,Mus musculus,Angelidis_2019,Lung,Lung,0.25449757671735795,0.08258384170676426,-0.0438239399491978,Original,28.9232925,29.3569975
Angelidis_2019,Lung,Lung,28.1187425,4.813460171887443,28.196692499999997,4.817454037876673,Plxnb2,PLXNB2;MKIAA0315,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,B2RXS4,Plexin-B2,Mus musculus,Angelidis_2019,Lung,Lung,-0.02623353359419486,-0.24373248209211953,-0.2554499132163267,Original,28.1966925,28.1187425
Angelidis_2019,Lung,Lung,29.3273775,4.87417616370124,30.781225,4.94397874261125,Col14a1,COL14A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,B7ZNH7,Collagen alpha-1(XIV) chain,Mus musculus,Angelidis_2019,Lung,Lung,-0.781150876041531,0.07477810741865543,0.497308421153375,Original,30.781225,29.3273775
Angelidis_2019,Lung,Lung,29.77002,4.895788285690424,30.36735,4.924449112425783,Hmcn1,HMCN1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,D3YXG0,Hemicentin-1,Mus musculus,Angelidis_2019,Lung,Lung,-0.3112031402111838,0.19142732212576094,0.3767652066117661,Enriched_UniProt,30.36735,29.77002
Angelidis_2019,Lung,Lung,26.1366125,4.708000264094865,28.450545,4.830384384019091,Mfap5,MFAP5,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,D3Z3L7,Microfibrillar-associated protein 5,Mus musculus,Angelidis_2019,Lung,Lung,-1.2530560015896337,-0.7660815740735634,-0.18151407179216672,Original,28.450545,26.1366125
Angelidis_2019,Lung,Lung,26.776065,4.742872053230292,26.703337500000004,4.738948162410187,Adamtsl5,ADAMTSL5,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,D3Z689,,Mus musculus,Angelidis_2019,Lung,Lung,0.056439091268197454,-0.59756718160674,-0.6903972092641266,Original,26.703337500000004,26.776065
Angelidis_2019,Lung,Lung,15.327670982,,28.113433333333333,4.813187747485204,Cilp2,CILP2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,3.0,D3Z7H8,Cartilage intermediate layer protein 2,Mus musculus,Angelidis_2019,Lung,Lung,-6.998662750587459,-3.614553060407872,-0.27969957214729685,Enriched_UniProt,28.113433333333333,
Angelidis_2019,Lung,Lung,34.375519999999995,5.1033096322883,34.0489575,5.089538721829421,Fga,FGA,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9PV24,Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain,Mus musculus,Angelidis_2019,Lung,Lung,0.19571141614713536,1.405110956963302,1.4490522563985269,Enriched_UniProt,34.0489575,34.375519999999995
Angelidis_2019,Lung,Lung,29.780320000000003,4.896287351155687,28.992655000000003,4.857615549016095,Itih4,ITIH4,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9PVD2,"Inter alpha-trypsin inhibitor, heavy chain 4",Mus musculus,Angelidis_2019,Lung,Lung,0.4487057517686677,0.19414167267159352,-0.02362175639463952,Original,28.992655000000003,29.780320000000003
Angelidis_2019,Lung,Lung,28.366306666666663,4.826106416788005,27.4617725,4.779352841072764,Colq,COLQ,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,4.0,E9PVR3,Acetylcholinesterase collagenic tail peptide,Mus musculus,Angelidis_2019,Lung,Lung,0.5128286684205496,-0.17849210044940475,-0.469499129117067,Original,27.4617725,28.366306666666663
Angelidis_2019,Lung,Lung,26.2753575,4.715638488379036,26.2753575,,Itih3,ITIH3,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,0.0,E9PVS1,Inter-alpha-trypsin inhibitor heavy chain H3,Mus musculus,Angelidis_2019,Lung,Lung,0.016535500322770697,-0.729518218104497,-0.8150485773330322,Original,,26.2753575
Angelidis_2019,Lung,Lung,36.642700000000005,5.195453906539907,36.541345,5.191457832003239,Col6a3,COL6A3,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9PWQ3,Collagen alpha-3(VI) chain,Mus musculus,Angelidis_2019,Lung,Lung,0.07214621786804834,2.002579041477685,2.1749728873458505,Enriched_UniProt,36.541345,36.642700000000005
Angelidis_2019,Lung,Lung,37.7612425,5.238834330961504,37.7188975,5.237215602434622,Hspg2,HSPG2,1.0,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9PZ16,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,Mus musculus,Angelidis_2019,Lung,Lung,0.039769044148481446,2.297347628410758,2.5179410870233068,Original,37.7188975,37.7612425
Angelidis_2019,Lung,Lung,26.6004125,4.733376713060822,27.490845,4.780879347266554,Ltbp4,LTBP4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9QPS5,Latent-transforming growth factor beta-binding protein 4,Mus musculus,Angelidis_2019,Lung,Lung,-0.4720204688019183,-0.6438567407573859,-0.46103161451782537,Original,27.490845,26.6004125
Angelidis_2019,Lung,Lung,31.1921475,4.963110976901982,30.0965225,4.911524895432595,Col18a1,COL18A1,1.0,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,E9QPX1,Collagen alpha-1(XVIII) chain;Endostatin,Mus musculus,Angelidis_2019,Lung,Lung,0.6176749844186888,0.5661994149283729,0.2978853094537657,Original,30.0965225,31.1921475
Angelidis_2019,Lung,Lung,26.512680000000003,4.72861060542776,27.49566,4.781132012048199,Matn4,MATN4,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,4.0,F2Z469,Matrilin-4,Mus musculus,Angelidis_2019,Lung,Lung,-0.5227987518863367,-0.6669768144721577,-0.45962922109464704,Original,27.49566,26.512680000000003
Angelidis_2019,Lung,Lung,37.61648,5.233292948423127,37.3771525,5.2240847594598,Lamc1,LAMC1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,F8VQJ3,Laminin subunit gamma-1,Mus musculus,Angelidis_2019,Lung,Lung,0.14784795657373853,2.2591984856058143,2.418406104592569,Original,37.3771525,37.61648
Angelidis_2019,Lung,Lung,29.3791825,4.876722347159884,29.434402500000004,4.879431437026353,Anxa6,ANXA6,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,F8WIT2,Annexin,Mus musculus,Angelidis_2019,Lung,Lung,-0.01376220401199705,0.08843023654747022,0.10503946659713206,Original,29.4344025,29.3791825
Angelidis_2019,Lung,Lung,28.9842625,4.857197871818434,29.131612500000003,4.86451365497764,Itih1,ITIH1,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,F8WJ05,Inter-alpha-trypsin inhibitor heavy chain H1,Mus musculus,Angelidis_2019,Lung,Lung,-0.06431141626049017,-0.015642706904932562,0.01685032753085873,Original,29.131612500000003,28.9842625
Angelidis_2019,Lung,Lung,25.96857,4.698694666827823,25.252454999999998,4.6583517458866535,Adamtsl3,ADAMTSL3,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,G3UXC7,,Mus musculus,Angelidis_2019,Lung,Lung,0.40944822288144633,-0.8103656761704444,-1.1129741720479773,Original,25.252455,25.96857
Angelidis_2019,Lung,Lung,30.730575,4.94160285634761,29.6726775,4.891063208482996,Serpina3n,SERPINA3N,1.0,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,G3X8T9,,Mus musculus,Angelidis_2019,Lung,Lung,0.5969749366046757,0.4445615928588798,0.17443828132356184,Original,29.6726775,30.730575
Angelidis_2019,Lung,Lung,25.54593,4.675021552917607,25.551035,4.6753098267204924,Hcfc2,HCFC2,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,2.0,G5E837,Host cell factor 2,Mus musculus,Angelidis_2019,Lung,Lung,0.013734526388888326,-0.9217436484704641,-1.0260112170547218,Enriched_UniProt,25.551035,25.54593
Angelidis_2019,Lung,Lung,35.61667,5.15448073207188,35.9102725,5.1663246956177815,Lamc2,LAMC2,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,G5E874,Laminin subunit gamma-2,Mus musculus,Angelidis_2019,Lung,Lung,-0.14455616459841195,1.7321901977359915,1.9911697879588142,Enriched_UniProt,35.9102725,35.61667
Angelidis_2019,Lung,Lung,33.3959975,5.061603301391583,33.096707499999994,5.048615798032067,Tinagl1,TINAGL1,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,H3BJ97,Tubulointerstitial nephritis antigen-like,Mus musculus,Angelidis_2019,Lung,Lung,0.18074774100281252,1.146978196523578,1.1717045643483968,Original,33.096707499999994,33.3959975
Angelidis_2019,Lung,Lung,28.1246325,4.813762339878673,26.624575,4.7346865911071125,Cxcl12,CXCL12,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,2.0,H7BX38,Stromal cell-derived factor 1,Mus musculus,Angelidis_2019,Lung,Lung,0.8395760403471509,-0.24218029522659046,-0.7133371909864676,Original,26.624575,28.1246325
Angelidis_2019,Lung,Lung,34.2448425,5.09781481989616,34.0038675,5.087626938478388,Agrn,AGRN,1.0,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,M0QWP1,Agrin,Mus musculus,Angelidis_2019,Lung,Lung,0.14875189478256573,1.3706736226474885,1.4359195628468957,Enriched_UniProt,34.0038675,34.2448425
Angelidis_2019,Lung,Lung,25.742424999999997,4.686076060282948,24.92710333333333,4.639643338349046,Angpt1,ANGPT1,1.0,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,3.0,O08538,Angiopoietin-1,Mus musculus,Angelidis_2019,Lung,Lung,0.46388020866022456,-0.8699614824021975,-1.207734512142136,Original,24.92710333333333,25.742425
Angelidis_2019,Lung,Lung,29.97123,4.905506387230252,30.1750125,4.915282463504255,Lgals9,LGALS9,1.0,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,4.0,O08573,Galectin-9;Galectin,Mus musculus,Angelidis_2019,Lung,Lung,-0.09527438619659298,0.24445202827398838,0.320745924154753,Enriched_UniProt,30.1750125,29.97123
