Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original
Tam_2020,Intervertebral_disc,OAF,34.314108333333344,,36.69614166666667,,VCAN,VCAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P13611,Versican core protein,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.7575663746434506,1.6249868532614022,1.8795988701766,Original,36.69614166666667,34.314108333333344
Tam_2020,Intervertebral_disc,OAF,26.972390909090905,,27.343090909090908,,P4HA1,P4HA1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,P13674,Prolyl 4-hydroxylase subunit alpha-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2346093100331978,-0.1221939606792306,0.0750268194087416,Original,27.343090909090908,26.972390909090905
Tam_2020,Intervertebral_disc,OAF,30.117325,,34.666525,,COL11A2,COL11A2,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P13942,Collagen alpha-2(XI) chain,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-1.3210409115283674,0.626236983639112,1.488005837553241,Original,34.666525,30.117325
Tam_2020,Intervertebral_disc,OAF,27.91065,,27.09785,,S100A9,MIF,80.0,Level 3: Synonym,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),10.0,2.0,P14174,Macrophage migration inhibitory factor,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.073106808279483,0.1010927973657924,0.0277101842571691,Original,27.09785,27.91065
Tam_2020,Intervertebral_disc,OAF,27.5898,,28.958874999999995,,NID1,NID1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P14543,Nidogen-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.4941919713094291,0.0247369623806702,0.3867752409778388,Original,28.958874999999995,27.5898
Tam_2020,Intervertebral_disc,OAF,23.389466666666664,,23.6419,,MMP9,MMP9,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,1.0,P14780,Matrix metalloproteinase-9;67 kDa matrix metalloproteinase-9;82 kDa matrix metalloproteinase-9,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2038593652994028,-0.9748577357103644,-0.6390787534378121,Original,23.6419,23.389466666666664
Tam_2020,Intervertebral_disc,OAF,25.760999999999996,,24.9763,,VEGFA,VEGFA,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4.0,1.0,P15692,Vascular endothelial growth factor A,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0658006630115599,-0.4104805879412615,-0.3816204110253982,Original,24.9763,25.761
Tam_2020,Intervertebral_disc,OAF,28.8653,,29.9878,,DSPP,DSP,80.0,Level 3: Synonym,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,2.0,P15924,Desmoplakin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.430081196596334,0.3282802615033863,0.5852954185607931,Original,29.9878,28.8653
Tam_2020,Intervertebral_disc,OAF,27.2472,,27.695285714285717,,TIMP2,TIMP2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,7.0,P16035,Metalloproteinase inhibitor 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2547299958066276,-0.0567949343495866,0.1429790756675236,Original,27.695285714285717,27.2472
Tam_2020,Intervertebral_disc,OAF,37.776633333333336,,39.28863333333334,,ACAN,ACAN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P16112,Aggrecan core protein;Aggrecan core protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.5313532101855097,2.448998034598038,2.379792670549799,Original,39.28863333333334,37.776633333333336
Tam_2020,Intervertebral_disc,OAF,27.35594166666666,,27.42386666666667,,LGALS3,LGALS3,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,9.0,P17931,Galectin-3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1558862447842584,-0.0309166087893352,0.090611646036861,Original,27.423866666666665,27.355941666666663
Tam_2020,Intervertebral_disc,OAF,27.05455555555556,,27.110366666666664,,IGFBP3,IGFBP3,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),9.0,3.0,P17936,Insulin-like growth factor-binding protein 3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1527365710482509,-0.1026404304094282,0.0301251424799867,Original,27.110366666666664,27.05455555555556
Tam_2020,Intervertebral_disc,OAF,25.10075,,25.4857,,IGFBP2,IGFBP2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2.0,0.0,P18065,Insulin-like growth factor-binding protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2383143837010937,-0.5676067841355158,-0.2833370779731766,Original,,25.10075
Tam_2020,Intervertebral_disc,OAF,31.999225,,27.790990909090908,,ITIH2,ITIH2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,11.0,P19823,Inter-alpha-trypsin inhibitor heavy chain H2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.9559372252132304,1.074091264014681,0.1614443790359302,Original,27.790990909090908,31.999225
Tam_2020,Intervertebral_disc,OAF,31.39708333333333,,28.95725833333333,,ITIH1,ITIH1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P19827,Inter-alpha-trypsin inhibitor heavy chain H1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.496141719473137,0.9307936802912384,0.3864633222726278,Original,28.95725833333333,31.39708333333333
Tam_2020,Intervertebral_disc,OAF,25.66602857142857,,26.36053333333333,,ANXA7,ANXA7,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),7.0,12.0,P20073,Annexin A7,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3188002220944513,-0.4330818743003114,-0.1145472549162779,Original,26.36053333333333,25.666028571428573
Tam_2020,Intervertebral_disc,OAF,36.510533333333335,,37.34144166666667,,OGN,OGN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P20774,Mimecan,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3542658558282806,2.1476917460686216,2.004102668407063,Original,37.34144166666667,36.510533333333335
Tam_2020,Intervertebral_disc,OAF,26.0056,,25.75283333333333,,IL11,IL11,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,P20809,Interleukin-11,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.0725047535786019,-0.3522707165454027,-0.2317965315080221,Original,,26.0056
Tam_2020,Intervertebral_disc,OAF,25.94215555555555,,29.29854166666666,,COL9A1,COL9A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),9.0,12.0,P20849,Collagen alpha-1(IX) chain,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-1.0109031339547792,-0.3673692159398959,0.4523103256396717,Original,29.29854166666666,25.94215555555555
Tam_2020,Intervertebral_disc,OAF,28.64186666666665,,29.686566666666668,,COL5A1,COL5A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P20908,Collagen alpha-1(V) chain,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.4098527943954713,0.2751076302732878,0.527175638375417,Original,29.686566666666668,28.64186666666665
Tam_2020,Intervertebral_disc,OAF,28.989933333333337,,28.657475,,PTN,PTN,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P21246,Pleiotrophin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.051784508265096,0.3579404835188012,0.3286233042249161,Original,28.657475,28.989933333333337
Tam_2020,Intervertebral_disc,OAF,37.10274166666667,,38.69148333333333,,BGN,BGN,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P21810,Biglycan,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.5513064402484682,2.28862539661191,2.2645789046838107,Original,38.69148333333333,37.10274166666667
Tam_2020,Intervertebral_disc,OAF,26.303116666666668,,26.941616666666665,,TGM2,TGM2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P21980,Protein-glutamine gamma-glutamyltransferase 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3042386944726857,-0.2814677447351374,-0.0024333821618708,Original,26.941616666666665,26.30311666666667
Tam_2020,Intervertebral_disc,OAF,31.7533,,34.01910000000001,,TNXB,TNXB,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P22105,Tenascin-X,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.7273451070880033,1.0155660693171085,1.363092043086548,Original,34.01910000000001,31.7533
Tam_2020,Intervertebral_disc,OAF,25.8982,,28.232799999999997,,CPN2,CPN2,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),6.0,1.0,P22792,Carboxypeptidase N subunit 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.7452334627617752,-0.3778297524731018,0.2466867622854728,Original,28.2328,25.8982
Tam_2020,Intervertebral_disc,OAF,31.63599166666667,,30.61089166666667,,FBLN1,FBLN1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P23142,Fibulin-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.1283059058019001,0.9876490497055158,0.7055143541655522,Original,30.61089166666667,31.63599166666667
Tam_2020,Intervertebral_disc,OAF,27.80499166666667,,29.734416666666664,,S100A1,S100A1,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P23297,Protein S100-A1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.6398858681379127,0.0759482430107891,0.5364077889183076,Original,29.734416666666664,27.80499166666667
Tam_2020,Intervertebral_disc,OAF,27.726258333333337,,27.08685,,KAL1,KAL1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0.0,10.0,P23352,Anosmin-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0280240785672464,0.0572112961264855,0.0255878507990327,Original,27.08685,
Tam_2020,Intervertebral_disc,OAF,26.279963636363632,,27.262818181818183,,LAMA2,LAMA2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,P24043,Laminin subunit alpha-2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3937726564926287,-0.2869776994218262,0.0595390471481305,Original,27.262818181818183,26.279963636363632
Tam_2020,Intervertebral_disc,OAF,27.164909090909084,,28.07955,,IGFBP5,IGFBP5,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,10.0,P24593,Insulin-like growth factor-binding protein 5,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3760367583956198,-0.0763785125802913,0.2171187984255347,Original,28.07955,27.164909090909088
Tam_2020,Intervertebral_disc,OAF,34.78004166666667,,35.54550833333334,,TNC,TNC,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P24821,Tenascin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3372506841826714,1.735869598201615,1.6575963591420746,Original,35.54550833333334,34.78004166666667
Tam_2020,Intervertebral_disc,OAF,25.45193333333333,,16.9856659873645,,COL5A3,COL5A3,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,P25940,Collagen alpha-3(V) chain,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,2.063047884185169,-0.4840322270230809,-1.923328585274044,Original,,25.451933333333333
Tam_2020,Intervertebral_disc,OAF,28.918666666666667,,29.744425000000007,,S100A4,S100A4,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P26447,Protein S100-A4,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.352926829204446,0.3409804528504517,0.5383387907995375,Original,29.744425000000003,28.918666666666667
Tam_2020,Intervertebral_disc,OAF,25.95641111111111,,26.851736363636363,,COL8A1,COL8A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),9.0,11.0,P27658,Collagen alpha-1(VIII) chain;Vastatin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3710145878328428,-0.3639766809621138,-0.0197748343753803,Original,26.851736363636363,25.95641111111111
Tam_2020,Intervertebral_disc,OAF,29.249858333333336,,30.93939166666667,,LOX,LOX,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P28300,Protein-lysine 6-oxidase,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.577512794642159,0.4197973961212878,0.7688949488017008,Original,30.93939166666667,29.249858333333336
Tam_2020,Intervertebral_disc,OAF,28.143272727272723,,29.184216666666668,,CCN2,CTGF,95.0,Level 2: UniProt ID,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,12.0,P29279,Connective tissue growth factor,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.4088761992202726,0.1564523191903994,0.4302525281304558,Original,29.184216666666668,28.143272727272723
Tam_2020,Intervertebral_disc,OAF,28.103300000000004,,25.5521125,,SERPINA4,SERPINA4,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,8.0,P29622,Kallistatin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.5250965451812879,0.1469396155359159,-0.2705234897196813,Original,25.5521125,28.103300000000004
Tam_2020,Intervertebral_disc,OAF,27.27879090909091,,26.555145454545457,,SERPINB1,SERPINB1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,P30740,Leukocyte elastase inhibitor,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.049926165561102,-0.0492769345316788,-0.0769989079883416,Original,26.555145454545457,27.27879090909091
Tam_2020,Intervertebral_disc,OAF,27.196516666666668,,26.381366666666665,,S100A11,S100A11,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,9.0,P31949,"Protein S100-A11;Protein S100-A11, N-terminally processed",Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0737178204282247,-0.0688565464315434,-0.1105276839728382,Original,26.381366666666665,27.196516666666668
Tam_2020,Intervertebral_disc,OAF,24.28203333333333,,24.42983333333333,,SDC2,SDC2,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,3.0,P34741,Syndecan-2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.176654157712203,-0.7624448539487294,-0.4870553647001864,Original,24.42983333333333,24.28203333333333
Tam_2020,Intervertebral_disc,OAF,22.9136,,10.68975183691174,,SLPI,MPI,80.0,Level 3: Synonym,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P34949,Mannose-6-phosphate isomerase,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,3.04003832211519,-1.0881044138307323,-3.1380585171883353,Original,,22.9136
Tam_2020,Intervertebral_disc,OAF,25.585225,,26.80924,,GPC1,GPC1,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),8.0,5.0,P35052,Glypican-1;Secreted glypican-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.4564756213960902,-0.4523114961367093,-0.0279740575021588,Original,26.80924,25.585225
Tam_2020,Intervertebral_disc,OAF,26.02597,,26.19556,,SERPINB6,SERPINB6,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),10.0,10.0,P35237,Serpin B6,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1823196703594638,-0.3474230669937526,-0.1463771117375081,Original,26.19556,26.02597
Tam_2020,Intervertebral_disc,OAF,31.23195833333333,,31.7827,,THBS2,THBS2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P35442,Thrombospondin-2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2814210741237862,0.8914972575020276,0.9316023571069876,Original,31.7827,31.23195833333333
Tam_2020,Intervertebral_disc,OAF,31.2545,,32.76029166666667,,THBS4,THBS4,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P35443,Thrombospondin-4,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.5297390114237653,0.8968617199620238,1.1202183118853073,Original,32.76029166666667,31.2545
Tam_2020,Intervertebral_disc,OAF,31.299883333333337,,33.03822499999999,,FBN1,FBN1,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P35555,Fibrillin-1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.5902032136321382,0.9076620388371216,1.1738426039275391,Original,33.03822499999999,31.299883333333337
Tam_2020,Intervertebral_disc,OAF,25.6902,,26.11425,,FBN2,FBN2,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),1.0,2.0,P35556,Fibrillin-2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.2484805858354621,-0.4273295613461119,-0.1620650147812385,Original,26.11425,25.6902
Tam_2020,Intervertebral_disc,OAF,29.346566666666675,,26.54455714285714,,TIMP3,TIMP3,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,7.0,P35625,Metalloproteinase inhibitor 3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.5903115680406027,0.4428120308156516,-0.0790418105484584,Original,26.54455714285714,29.34656666666667
Tam_2020,Intervertebral_disc,OAF,26.918818181818185,,24.162279999999996,,IGFALS,IGFALS,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,5.0,P35858,Insulin-like growth factor-binding protein complex acid labile subunit,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.5784887840507041,-0.1349431902984879,-0.5386769457155616,Original,24.16228,26.918818181818185
Tam_2020,Intervertebral_disc,OAF,31.877075000000005,,31.175981818181818,,SERPINF1,SERPINF1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,11.0,P36955,Pigment epithelium-derived factor,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0440624580640478,1.0450220252943063,0.8145425119313411,Original,31.175981818181818,31.877075
Tam_2020,Intervertebral_disc,OAF,29.757683333333336,,31.5408,,COL15A1,COL15A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P39059,Collagen alpha-1(XV) chain;Restin;Restin-2;Restin-3;Restin-4,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.6018449451044272,0.5406495136257905,0.8849303149685265,Original,31.5408,29.757683333333336
Tam_2020,Intervertebral_disc,OAF,29.107725,,28.55552727272727,,COL18A1,COL18A1,100.0,Level 1: Gene Symbol,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,11.0,P39060,Collagen alpha-1(XVIII) chain;Endostatin,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0053488701408275,0.3859725267247297,0.3089535703547498,Original,28.55552727272727,29.107725
Tam_2020,Intervertebral_disc,OAF,24.432133333333336,,14.55143183830424,,SERPINB8,CAP2,80.0,Level 3: Synonym,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3.0,0.0,P40123,Adenylyl cyclase-associated protein 2,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,2.4308080751084677,-0.7267240784110413,-2.3929882743183692,Original,,24.432133333333336
Tam_2020,Intervertebral_disc,OAF,27.946272727272728,,27.683809090909097,,CXCL12,CXCL12,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),11.0,11.0,P48061,Stromal cell-derived factor 1;SDF-1-beta(3-72);SDF-1-alpha(3-67),Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.0699834913271913,0.109570288671251,0.1407647827785577,Original,27.683809090909097,27.946272727272728
Tam_2020,Intervertebral_disc,OAF,25.0352,,24.3108,,MASP1,MASP1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,1.0,P48740,Mannan-binding lectin serine protease 1;Mannan-binding lectin serine protease 1 heavy chain;Mannan-binding lectin serine protease 1 light chain,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0501223512800398,-0.583206363326025,-0.5100215852426202,Original,24.3108,25.0352
Tam_2020,Intervertebral_disc,OAF,25.726425,,27.13278,,CCN3,NOV,95.0,Level 2: UniProt ID,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4.0,10.0,P48745,Protein NOV homolog,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.5038849640349877,-0.4187087412671469,0.0344495576837769,Original,27.13278,25.726425
Tam_2020,Intervertebral_disc,OAF,26.034944444444445,,28.0637,,LMAN1,LMAN1,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),9.0,1.0,P49257,Protein ERGIC-53,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.6657123260892428,-0.3452873300478803,0.214060708851766,Original,28.0637,26.034944444444445
Tam_2020,Intervertebral_disc,OAF,28.64132727272727,,29.812875,,THBS3,THBS3,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),11.0,12.0,P49746,Thrombospondin-3,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.4428338592481491,0.2749792653843138,0.5515454930912997,Original,29.812875,28.64132727272727
Tam_2020,Intervertebral_disc,OAF,38.97966666666667,,39.62595833333334,,COMP,COMP,100.0,Level 1: Gene Symbol,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P49747,Cartilage oligomeric matrix protein,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3062645680864203,2.7352957272319833,2.444875955437589,Original,39.62595833333334,38.97966666666667
Tam_2020,Intervertebral_disc,OAF,26.23085,,26.1788,,MMP14,MMP14,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2.0,1.0,P50281,Matrix metalloproteinase-14,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1246921245522625,-0.2986657552538375,-0.1496107761700863,Original,26.1788,26.23085
Tam_2020,Intervertebral_disc,OAF,28.77230000000001,,28.23419090909091,,SERPINH1,SERPINH1,100.0,Level 1: Gene Symbol,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),10.0,11.0,P50454,Serpin H1,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,0.0016857518525855,0.3061481354207438,0.246955123458279,Original,28.23419090909091,28.77230000000001
Tam_2020,Intervertebral_disc,OAF,27.9709,,27.92396363636363,,ANXA11,ANXA11,100.0,Level 1: Gene Symbol,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),12.0,11.0,P50995,Annexin A11,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.1260216964426549,0.1154310833494409,0.1871000579550648,Original,27.92396363636363,27.9709
Tam_2020,Intervertebral_disc,OAF,23.7409,,13.768356142956732,,HCFC1,HCFC1,100.0,Level 1: Gene Symbol,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1.0,0.0,P51610,Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,2.4546875640274948,-0.8912236836353398,-2.54407443327192,Original,,23.7409
Tam_2020,Intervertebral_disc,OAF,37.00255000000001,,37.675025000000005,,LUM,LUM,100.0,Level 1: Gene Symbol,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),12.0,12.0,P51884,Lumican,Homo sapiens,Tam_2020,Intervertebral_disc_OAF,OAF,-0.3130723701124608,2.2647817987721597,2.0684640383534125,Original,37.675025000000005,37.00255000000001
