Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Young_Original,Abundance_Old_Original,Abundance_Old_log2,Abundance_Young_log2
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.1609587,16.1609587,16.657692682,16.657692682,Apoa1,Apoa1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q00623,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-1.0889339625669143,1.4124891771483774,1.915276487696618,,16.657692682,16.1609587,4.1010582463903855,4.142224934266155
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.910357284,14.910357284,14.672782724,14.672782724,Vtn,Vtn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P29788,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.8127289677379956,0.0327719609293913,-0.3199532829480597,,14.672782724,14.910357284,3.9918943281721266,3.9701894499175774
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.329034592,15.329034592,15.753264378,15.753264378,Col15a1,Col15a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,O35206,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.9011674666887252,0.494674756254404,0.8967894463239973,,15.753264378,15.329034592,4.029367593043211,4.066370327359177
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.74901396,15.74901396,15.58433355,15.58433355,Tsg101,Tsg101,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61187,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6239525951882015,0.9580140401165052,0.7065545117853411,,15.58433355,15.74901396,4.066004259300083,4.051749132733611
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.221200198,14.221200198,14.551255646,14.551255646,Cd81,Cd81,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P35762,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.657281092886188,-0.7275357470809993,-0.4568063132783438,,14.551255646,14.221200198,3.9280102153211574,3.9589591666337434
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.964432162,14.964432162,14.744603922,14.744603922,Slmap,Slmap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3URD3,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.7667707404219779,0.0924296897525139,-0.2390746117086227,,14.744603922,14.964432162,3.99678933356826,3.976785559762795
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.216317888,14.216317888,14.540829848,14.540829848,Apoh,Apoh,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q01339,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6429249400822467,-0.7329221212492477,-0.4685469234649182,,14.540829848,14.216317888,3.927547386225461,3.957991637605267
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.375875734,15.375875734,15.192183126,15.192183126,Pdap1,Pdap1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3UHX2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.673189108305351,0.5463519167133029,0.2649494411054884,,15.192183126,15.375875734,4.033500154717078,4.017225606329042
Schuler_2021_Soleus,Skeletal muscle,Soleus,12.72696573,12.72696573,12.921829328,12.921829328,Efemp2,Efemp2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9WVJ9,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3071703221138375,-2.3760394143496923,-2.291721897426741,,12.921829328,12.72696573,3.778940855837774,3.799276888619494
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.676962176,14.676962176,15.01771057,15.01771057,C8b,C8b,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8BH35,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6849729660714974,-0.2247195504098935,0.0684739033815402,,15.01771057,14.676962176,3.970574121290757,4.001596051289203
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.383973528,15.383973528,15.220052028,15.220052028,Serpinc1,Serpinc1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P32261,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6219872210547294,0.5552857509887603,0.2963329299002877,,15.220052028,15.383973528,4.034213384340966,4.019706542088492
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.393597986,15.393597986,15.788882074,15.788882074,Ahsg,Ahsg,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P29699,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.8262058426165338,0.5659038665845735,0.9368989405305702,,15.788882074,15.393597986,4.035060619665948,4.069434263221153
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.675862584,15.675862584,15.538315864,15.538315864,Apoo,Apoo,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9DCZ4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5536835877014543,0.8773102990475711,0.6547334700757099,,15.538315864,15.675862584,4.059689483791867,4.0477404238123915
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.061522694,15.061522694,14.882253308,14.882253308,Cdh13,Cdh13,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WTR5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6617341451273449,0.1995441363047334,-0.0840660662287175,,14.882253308,15.061522694,4.005536767253647,3.9893437054575736
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.192953196,15.192953196,15.026089312,15.026089312,Fabp3,Fabp3,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P11404,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6296072094648876,0.3445439132326227,0.0779093004298884,,15.026089312,15.192953196,4.017294216580319,4.002350516730399
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.345596532,15.345596532,15.72562586,15.72562586,Lama4,Lama4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P97927,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.7867000900023958,0.5129466000726162,0.8656653955824963,,15.72562586,15.345596532,4.030830124060691,4.063988291298176
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.341187554,13.341187554,13.561224608,13.561224608,Cpn2,Cpn2,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q9DBB9,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3723628472783662,-1.6984035070909496,-1.571691570960068,,13.561224608,13.341187554,3.842092589452195,3.8640597870719633
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.472628462,14.472628462,14.78254013,14.78254013,Eng,Eng,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q63961,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6051140847265398,-0.4501492832191578,-0.1963542146622939,,14.78254013,14.472628462,3.9516463949050427,3.980257514309403
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.21961277,14.21961277,14.508684478,14.508684478,Gbp2,Gbp2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9Z0E6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5511441563731252,-0.7292870658569801,-0.5047461917102081,,14.508684478,14.21961277,3.927859747953032,3.9550044100455226
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.107714672,15.107714672,15.467023068,15.467023068,Alb,Alb,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P07724,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.7330384123669366,0.2505051111464635,0.5744498383626297,,15.467023068,15.107714672,4.009679916973482,4.0415078610493484
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.696451894,13.696451894,13.94284739,13.94284739,Cpb2,Cpb2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9JHH6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4406241695768485,-1.3064606227030129,-1.14194179815821,,13.94284739,13.696451894,3.877395987854375,3.9013831776879924
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.938531028,14.938531028,14.75530903,14.75530903,Pebp1,Pebp1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P70296,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6719703541435224,0.0638544458401125,-0.2270194673414312,,14.75530903,14.938531028,3.9944467645998074,3.977766147032473
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.648673958,14.648673958,14.443418816,14.443418816,Creg1,Creg1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O88668,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.729030310260538,-0.2559283279559731,-0.578242598998237,,14.443418816,14.648673958,3.9679685057020966,3.948920262188888
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.392003262,13.392003262,13.611419422,13.611419422,Ctsz,Ctsz,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q9WUU7,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3707548977096047,-1.642341434647273,-1.515166617708373,,13.611419422,13.392003262,3.847195513581522,3.8690244300178898
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.302082662,16.302082662,16.23004878,16.23004878,Dhrs11,Dhrs11,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3U0B3,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.384022841083483,1.568183195643265,1.4337018061185158,,16.23004878,16.302082662,4.112873801263609,4.106854880870681
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.322404542,16.322404542,16.25728079,16.25728079,Hmgb1,Hmgb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P63158,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3661274506406686,1.5906031668213063,1.4643680835590418,,16.25728079,16.322404542,4.114567300935752,4.109133253504086
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.873250256,14.873250256,15.204803636,15.204803636,Col6a6,Col6a6,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q8C6K9,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.661160336546845,-0.0081661067229478,0.2791615415380673,,15.204803636,14.873250256,3.9885256640245292,4.018349633587829
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.808967122,14.808967122,15.128200198,15.128200198,Fabp5,Fabp5,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q05816,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6292540409410816,-0.0790860221792984,0.1928975352232095,,15.128200198,14.808967122,3.9826712072613124,4.011513547001843
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.473931852,15.473931852,15.357190936000002,15.357190936,Asah1,Asah1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WV54,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.499802114262192,0.654531639228667,0.4507666202749253,,15.357190936,15.473931852,4.042113020710672,4.031853106573731
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.512040736,14.512040736,14.798006484,14.798006484,Hsd17b12,Hsd17b12,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O70503,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5431005498274066,-0.4066679691310407,-0.178937376802827,,14.798006484,14.512040736,3.9553165920952997,3.981670614232789
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.032931238,16.032931238,15.965083162,15.965083162,Cd151,Cd151,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O35566,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3731827219123662,1.2712437801655387,1.135320997878919,,15.965083162,16.032931238,4.090254828120266,4.084496596973442
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.187413446,14.187413446,14.44258657,14.44258657,Afm,Afm,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O89020,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4633558808792132,-0.7648107435891757,-0.5791798007227797,,14.44258657,14.187413446,3.924804281621755,3.948842513243223
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.14813858,15.14813858,15.477650244,15.477650244,Gba,Gba,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P17439,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6558728376150786,0.2951025033298508,0.5864172226146666,,15.477650244,15.14813858,4.0132959677833036,4.0424386199918
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.730098928,14.730098928,15.026073322,15.026073322,Rnpep,Rnpep,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8VCT3,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5690202688448426,-0.1660968024980527,0.0778912939082889,,15.026073322,14.730098928,3.9754558389077266,4.002349077283459
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.819365148,15.819365148,15.739781352,15.739781352,Rnh1,Rnh1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q91VI7,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.403575101148009,1.03562849346929,0.8816060567742054,,15.739781352,15.819365148,4.072051346549546,4.065208779021415
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.800876346,14.800876346,15.10089301,15.10089301,Serping1,Serping1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P97290,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5794886681260842,-0.0880121138956144,0.162146598978377,,15.10089301,14.800876346,3.9819326700598316,4.009068802194331
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.643223832,16.643223832,16.632246876,16.632246876,Ttr,Ttr,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P07309,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2259017160093749,1.9445447920626384,1.886621674978282,,16.632246876,16.643223832,4.141042294189204,4.140144423789259
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.208510444,15.208510444,15.53665548,15.53665548,Ssc5d,Ssc5d,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8BV57,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.652333636232459,0.3617073376682375,0.6528636926923369,,15.53665548,15.208510444,4.01867960870418,4.0475955754471515
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.652438704,13.652438704,13.854962372,13.854962372,Tinagl1,Tinagl1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q99JR5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3270078567867498,-1.3550178650080376,-1.240910120542558,,13.854962372,13.652438704,3.8730688969658114,3.892873045681844
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.521568344,14.521568344,14.346627046000002,14.346627046,Serpina3m,Serpina3m,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q03734,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.6505255535913048,-0.3961567026165408,-0.687240916521609,,14.346627046,14.521568344,3.95620243384252,3.939849703009084
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.398951399999998,13.3989514,13.575614152,13.575614152,Qsox1,Qsox1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8BND5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.2600349938986533,-1.634675950267825,-1.5554873411383736,,13.575614152,13.3989514,3.8478918464783147,3.865484768390507
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.492047147999996,15.492047148,15.833474202,15.833474202,Cap1,Cap1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P40124,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6867305141462744,0.6745172121284979,0.9871146450970528,,15.833474202,15.492047148,4.04369858565531,4.073261055080725
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.061210114,14.061210114,14.28880698,14.28880698,Selenos,Selenos,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9BCZ4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.391940740518337,-0.9040436819793576,-0.752352753128075,,14.28880698,14.061210114,3.9127657849057984,3.934403929238854
Schuler_2021_Soleus,Skeletal muscle,Soleus,12.858523244,12.858523244,12.98391282,12.98391282,F12,F12,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q80YC5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.1272511672899696,-2.2308995123261273,-2.22180896811492,,12.98391282,12.858523244,3.792701627826657,3.805696190663331
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.265544544,15.265544544,15.163018702,15.163018702,Them6,Them6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q80ZW2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4629888706034576,0.4246298073494622,0.2321070501921054,,15.163018702,15.265544544,4.023747217160518,4.014624764492595
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.934297498,14.934297498,14.807507479999998,14.80750748,Fbn1,Fbn1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61554,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.5258266035105543,0.059183833643732,-0.168238196709353,,14.80750748,14.934297498,3.9940635107089646,3.9825379970724546
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.848808591999996,15.848808592,15.795492132,15.795492132,Ddt,Ddt,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O35215,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3355497190477098,1.068111765974698,0.9443426023287984,,15.795492132,15.848808592,4.074574674473555,4.070002164112278
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.419958628,14.419958628,14.253094464,14.253094464,Ccs,Ccs,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WU84,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.629607934590077,-0.50825690713152,-0.7925690252194587,,14.253094464,14.419958628,3.946726989371224,3.9310300532994877
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.812678788,14.812678788,15.08891045,15.08891045,Sri,Sri,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q6P069,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5178918678526846,-0.0749911527704399,0.148652901325954,,15.08891045,14.812678788,3.983009886795671,4.007994724142931
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.378135052,14.378135052,14.61812834,14.61812834,Cpq,Cpq,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WVJ3,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.4240441614067956,-0.5543984731914804,-0.3815002089034002,,14.61812834,14.378135052,3.9428086492683936,3.965149667676448
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.849670186,13.849670186,14.046158098,14.046158098,Icam1,Icam1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P13597,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3113768613875877,-1.137423619699917,-1.0256024301091653,,14.046158098,13.849670186,3.8923589837379007,3.9113232496104584
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.260384964,15.260384964,15.164683279999998,15.16468328,Lamp2,Lamp2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P17047,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4453161246705343,0.4189375370038637,0.233981550486771,,15.16468328,15.260384964,4.023289508455242,4.014773335425922
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.268167106,15.268167106,15.174231068,15.174231068,Gstm1,Gstm1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P10649,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4407435732780398,0.4275231304304274,0.2447334235857954,,15.174231068,15.268167106,4.023979810185299,4.015625222205488
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.210049938,14.210049938,14.432253722,14.432253722,Lama5,Lama5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q61001,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3779740990687356,-0.7398371930017348,-0.5908157388528984,,14.432253722,14.210049938,3.926952984648436,3.947876862960765
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.026519684,15.026519684,15.31247045,15.31247045,Serpinb1a,Serpinb1a,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q9D154,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.5430617504503122,0.1609273117124877,0.4004063702988381,,15.31247045,15.026519684,4.0023892590087735,4.027903383133742
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.202686764,14.202686764,14.421851554,14.421851554,Col3a1,Col3a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P08121,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.3701039165709536,-0.747960562929069,-0.6025297390266275,,14.421851554,14.202686764,3.926254407935222,3.9469040811139124
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.902311168,13.902311168,14.095164632,14.095164632,Itm2b,Itm2b,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O89051,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.301964612123953,-1.0793478265536267,-0.970415612535191,,14.095164632,13.902311168,3.8974641874568996,3.916014586251969
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.782321,15.782321,15.736651548,15.736651548,Entpd1,Entpd1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P55772,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.3157460114648824,0.9947597977346904,0.8780815487485938,,15.736651548,15.782321,4.068870349618035,4.0649390159474095
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.299197226,15.299197226,15.599911204,15.599911204,Ctsh,Ctsh,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P49935,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.581294525076857,0.4617568920731071,0.7240966858458135,,15.599911204,15.299197226,4.026729004951734,4.053103619237184
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.148081712,15.148081712,15.054324828,15.054324828,Dpt,Dpt,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9QZZ6,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4402796122846262,0.2950397641088266,0.1097056374366853,,15.054324828,15.148081712,4.013290887115606,4.004890088024649
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.38323672,13.38323672,13.530687638,13.530687638,Emilin2,Emilin2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q8K482,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.1843841486930102,-1.652013060450155,-1.6060796015980217,,13.530687638,13.38323672,3.8463164629068207,3.8610310723563024
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.789626898,14.789626898,15.049396986,15.049396986,Hexb,Hexb,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P20060,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.475260789416622,-0.1004229882797208,0.1041563382863433,,15.049396986,14.789626898,3.980905176233412,4.004447187770734
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.17100421,15.17100421,15.080262346,15.080262346,Itih4,Itih4,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,A6X935,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.432471516041444,0.3203288488041738,0.1389141726533898,,15.080262346,15.17100421,4.015337367007671,4.007219038853565
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.027672672,15.027672672,14.92870655,14.92870655,Lama2,Lama2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q60675,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.4537701468938966,0.1621993376140584,-0.0317545399335958,,14.92870655,15.027672672,4.002493046373124,3.9935572161345987
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.502595684,15.502595684,15.814574491999998,15.814574492,Fga,Fga,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,E9PV24,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.6104674250254818,0.6861548102784013,0.965831465838322,,15.814574492,15.502595684,4.044621057898566,4.071640365512264
